TRADE_DT,CODE,EXPIRY,TYPE,STRIKE,PRICE,VOLUME,OI,TAU,EXPIRY_CODE
2026-06-03,MO2703-P-7800.CFE,2027-03-19,PUT,7800.0,740.8,15.0,377.0,0.7917808219178082,2703
2026-06-03,MO2703-P-8000.CFE,2027-03-19,PUT,8000.0,856.6,43.0,547.0,0.7917808219178082,2703
2026-06-03,MO2703-P-8200.CFE,2027-03-19,PUT,8200.0,922.4,6.0,365.0,0.7917808219178082,2703
2026-06-03,MO2703-P-8400.CFE,2027-03-19,PUT,8400.0,1103.8,146.0,368.0,0.7917808219178082,2703
2026-06-03,MO2703-P-8600.CFE,2027-03-19,PUT,8600.0,1235.4,9.0,372.0,0.7917808219178082,2703
2026-06-03,MO2703-P-8800.CFE,2027-03-19,PUT,8800.0,1323.0,8.0,319.0,0.7917808219178082,2703
2026-06-03,MO2703-P-9000.CFE,2027-03-19,PUT,9000.0,1467.8,2.0,59.0,0.7917808219178082,2703
2026-06-03,MO2703-P-9200.CFE,2027-03-19,PUT,9200.0,1463.2,0.0,31.0,0.7917808219178082,2703
2026-06-03,MO2703-P-9400.CFE,2027-03-19,PUT,9400.0,1783.6,1.0,42.0,0.7917808219178082,2703
2026-06-03,MO2703-P-9600.CFE,2027-03-19,PUT,9600.0,2101.0,0.0,28.0,0.7917808219178082,2703
2026-06-03,MO2703-P-9800.CFE,2027-03-19,PUT,9800.0,2263.0,0.0,37.0,0.7917808219178082,2703
2026-06-04,MO2606-C-5200.CFE,2026-06-22,CALL,5200.0,3186.0,21.0,210.0,0.049315068493150684,2606
2026-06-04,MO2606-C-5400.CFE,2026-06-22,CALL,5400.0,2922.8,23.0,140.0,0.049315068493150684,2606
2026-06-04,MO2606-C-5600.CFE,2026-06-22,CALL,5600.0,2733.8,46.0,223.0,0.049315068493150684,2606
2026-06-04,MO2606-C-5800.CFE,2026-06-22,CALL,5800.0,2553.6,16.0,170.0,0.049315068493150684,2606
2026-06-04,MO2606-C-6000.CFE,2026-06-22,CALL,6000.0,2333.0,35.0,266.0,0.049315068493150684,2606
2026-06-04,MO2606-C-6200.CFE,2026-06-22,CALL,6200.0,2123.2,33.0,264.0,0.049315068493150684,2606
2026-06-04,MO2606-C-6400.CFE,2026-06-22,CALL,6400.0,1969.8,23.0,293.0,0.049315068493150684,2606
2026-06-04,MO2606-C-6600.CFE,2026-06-22,CALL,6600.0,1717.4,40.0,364.0,0.049315068493150684,2606
2026-06-04,MO2606-C-6700.CFE,2026-06-22,CALL,6700.0,1634.4,90.0,73.0,0.049315068493150684,2606
2026-06-04,MO2606-C-6800.CFE,2026-06-22,CALL,6800.0,1569.2,24.0,580.0,0.049315068493150684,2606
2026-06-04,MO2606-C-6900.CFE,2026-06-22,CALL,6900.0,1471.0,60.0,205.0,0.049315068493150684,2606
2026-06-04,MO2606-C-7000.CFE,2026-06-22,CALL,7000.0,1357.2,130.0,495.0,0.049315068493150684,2606
2026-06-04,MO2606-C-7100.CFE,2026-06-22,CALL,7100.0,1256.6,85.0,285.0,0.049315068493150684,2606
2026-06-04,MO2606-C-7200.CFE,2026-06-22,CALL,7200.0,1191.4,106.0,863.0,0.049315068493150684,2606
2026-06-04,MO2606-C-7300.CFE,2026-06-22,CALL,7300.0,1072.2,78.0,164.0,0.049315068493150684,2606
2026-06-04,MO2606-C-7400.CFE,2026-06-22,CALL,7400.0,946.2,158.0,1174.0,0.049315068493150684,2606
2026-06-04,MO2606-C-7500.CFE,2026-06-22,CALL,7500.0,849.2,129.0,306.0,0.049315068493150684,2606
2026-06-04,MO2606-C-7600.CFE,2026-06-22,CALL,7600.0,765.8,247.0,1252.0,0.049315068493150684,2606
2026-06-04,MO2606-C-7700.CFE,2026-06-22,CALL,7700.0,676.0,181.0,535.0,0.049315068493150684,2606
2026-06-04,MO2606-C-7800.CFE,2026-06-22,CALL,7800.0,583.0,305.0,1288.0,0.049315068493150684,2606
2026-06-04,MO2606-C-7900.CFE,2026-06-22,CALL,7900.0,502.0,466.0,1464.0,0.049315068493150684,2606
2026-06-04,MO2606-C-8000.CFE,2026-06-22,CALL,8000.0,414.4,1715.0,3608.0,0.049315068493150684,2606
2026-06-04,MO2606-C-8100.CFE,2026-06-22,CALL,8100.0,337.2,1595.0,1361.0,0.049315068493150684,2606
2026-06-04,MO2606-C-8200.CFE,2026-06-22,CALL,8200.0,264.8,4166.0,3701.0,0.049315068493150684,2606
2026-06-04,MO2606-C-8300.CFE,2026-06-22,CALL,8300.0,208.0,8174.0,3553.0,0.049315068493150684,2606
2026-06-04,MO2606-C-8400.CFE,2026-06-22,CALL,8400.0,154.2,19734.0,7779.0,0.049315068493150684,2606
2026-06-04,MO2606-C-8500.CFE,2026-06-22,CALL,8500.0,111.4,19490.0,7338.0,0.049315068493150684,2606
2026-06-04,MO2606-C-8600.CFE,2026-06-22,CALL,8600.0,79.0,19992.0,12747.0,0.049315068493150684,2606
2026-06-04,MO2606-C-8700.CFE,2026-06-22,CALL,8700.0,55.0,9199.0,8453.0,0.049315068493150684,2606
2026-06-04,MO2606-C-8800.CFE,2026-06-22,CALL,8800.0,35.8,11046.0,13322.0,0.049315068493150684,2606
2026-06-04,MO2606-C-8900.CFE,2026-06-22,CALL,8900.0,23.8,4110.0,7917.0,0.049315068493150684,2606
2026-06-04,MO2606-C-9000.CFE,2026-06-22,CALL,9000.0,16.0,9522.0,17776.0,0.049315068493150684,2606
2026-06-04,MO2606-C-9100.CFE,2026-06-22,CALL,9100.0,10.0,2398.0,6302.0,0.049315068493150684,2606
2026-06-04,MO2606-C-9200.CFE,2026-06-22,CALL,9200.0,7.2,2520.0,8183.0,0.049315068493150684,2606
2026-06-04,MO2606-C-9300.CFE,2026-06-22,CALL,9300.0,4.8,1033.0,4526.0,0.049315068493150684,2606
2026-06-04,MO2606-C-9400.CFE,2026-06-22,CALL,9400.0,3.2,1125.0,5116.0,0.049315068493150684,2606
2026-06-04,MO2606-C-9500.CFE,2026-06-22,CALL,9500.0,3.0,864.0,3656.0,0.049315068493150684,2606
2026-06-04,MO2606-C-9600.CFE,2026-06-22,CALL,9600.0,2.8,411.0,4968.0,0.049315068493150684,2606
2026-06-04,MO2606-C-9700.CFE,2026-06-22,CALL,9700.0,2.6,364.0,2991.0,0.049315068493150684,2606
2026-06-04,MO2606-C-9800.CFE,2026-06-22,CALL,9800.0,2.8,401.0,3470.0,0.049315068493150684,2606
2026-06-04,MO2606-C-9900.CFE,2026-06-22,CALL,9900.0,2.6,594.0,5028.0,0.049315068493150684,2606
2026-06-04,MO2606-P-5200.CFE,2026-06-22,PUT,5200.0,0.6,14.0,2228.0,0.049315068493150684,2606
2026-06-04,MO2606-P-5400.CFE,2026-06-22,PUT,5400.0,0.8,120.0,761.0,0.049315068493150684,2606
2026-06-04,MO2606-P-5600.CFE,2026-06-22,PUT,5600.0,1.0,24.0,1176.0,0.049315068493150684,2606
2026-06-04,MO2606-P-5800.CFE,2026-06-22,PUT,5800.0,0.8,27.0,1293.0,0.049315068493150684,2606
2026-06-04,MO2606-P-6000.CFE,2026-06-22,PUT,6000.0,0.8,44.0,1194.0,0.049315068493150684,2606
2026-06-04,MO2606-P-6200.CFE,2026-06-22,PUT,6200.0,0.8,65.0,957.0,0.049315068493150684,2606
2026-06-04,MO2606-P-6400.CFE,2026-06-22,PUT,6400.0,1.0,104.0,1306.0,0.049315068493150684,2606
2026-06-04,MO2606-P-6600.CFE,2026-06-22,PUT,6600.0,1.0,103.0,1043.0,0.049315068493150684,2606
2026-06-04,MO2606-P-6700.CFE,2026-06-22,PUT,6700.0,1.2,92.0,560.0,0.049315068493150684,2606
2026-06-04,MO2606-P-6800.CFE,2026-06-22,PUT,6800.0,1.6,104.0,1844.0,0.049315068493150684,2606
2026-06-04,MO2606-P-6900.CFE,2026-06-22,PUT,6900.0,1.4,157.0,588.0,0.049315068493150684,2606
2026-06-04,MO2606-P-7000.CFE,2026-06-22,PUT,7000.0,2.2,324.0,2945.0,0.049315068493150684,2606
2026-06-04,MO2606-P-7100.CFE,2026-06-22,PUT,7100.0,2.2,305.0,754.0,0.049315068493150684,2606
2026-06-04,MO2606-P-7200.CFE,2026-06-22,PUT,7200.0,3.2,594.0,2093.0,0.049315068493150684,2606
2026-06-04,MO2606-P-7300.CFE,2026-06-22,PUT,7300.0,3.8,741.0,2189.0,0.049315068493150684,2606
2026-06-04,MO2606-P-7400.CFE,2026-06-22,PUT,7400.0,5.0,960.0,4402.0,0.049315068493150684,2606
2026-06-04,MO2606-P-7500.CFE,2026-06-22,PUT,7500.0,7.6,1763.0,5218.0,0.049315068493150684,2606
2026-06-04,MO2606-P-7600.CFE,2026-06-22,PUT,7600.0,11.6,2147.0,6049.0,0.049315068493150684,2606
2026-06-04,MO2606-P-7700.CFE,2026-06-22,PUT,7700.0,18.2,3054.0,5028.0,0.049315068493150684,2606
2026-06-04,MO2606-P-7800.CFE,2026-06-22,PUT,7800.0,28.0,4658.0,8584.0,0.049315068493150684,2606
2026-06-04,MO2606-P-7900.CFE,2026-06-22,PUT,7900.0,40.4,4480.0,5429.0,0.049315068493150684,2606
2026-06-04,MO2606-P-8000.CFE,2026-06-22,PUT,8000.0,56.6,16350.0,12015.0,0.049315068493150684,2606
2026-06-04,MO2606-P-8100.CFE,2026-06-22,PUT,8100.0,80.0,6599.0,5354.0,0.049315068493150684,2606
2026-06-04,MO2606-P-8200.CFE,2026-06-22,PUT,8200.0,108.4,13417.0,7103.0,0.049315068493150684,2606
2026-06-04,MO2606-P-8300.CFE,2026-06-22,PUT,8300.0,147.8,15498.0,5642.0,0.049315068493150684,2606
2026-06-04,MO2606-P-8400.CFE,2026-06-22,PUT,8400.0,194.0,18898.0,5871.0,0.049315068493150684,2606
2026-06-04,MO2606-P-8500.CFE,2026-06-22,PUT,8500.0,251.8,9676.0,6629.0,0.049315068493150684,2606
2026-06-04,MO2606-P-8600.CFE,2026-06-22,PUT,8600.0,317.4,5411.0,5177.0,0.049315068493150684,2606
2026-06-04,MO2606-P-8700.CFE,2026-06-22,PUT,8700.0,398.0,1604.0,3945.0,0.049315068493150684,2606
2026-06-04,MO2606-P-8800.CFE,2026-06-22,PUT,8800.0,476.6,869.0,3392.0,0.049315068493150684,2606
2026-06-04,MO2606-P-8900.CFE,2026-06-22,PUT,8900.0,561.8,206.0,947.0,0.049315068493150684,2606
2026-06-04,MO2606-P-9000.CFE,2026-06-22,PUT,9000.0,653.2,316.0,1984.0,0.049315068493150684,2606
2026-06-04,MO2606-P-9100.CFE,2026-06-22,PUT,9100.0,746.2,188.0,392.0,0.049315068493150684,2606
2026-06-04,MO2606-P-9200.CFE,2026-06-22,PUT,9200.0,850.8,255.0,415.0,0.049315068493150684,2606
2026-06-04,MO2606-P-9300.CFE,2026-06-22,PUT,9300.0,970.4,122.0,200.0,0.049315068493150684,2606
2026-06-04,MO2606-P-9400.CFE,2026-06-22,PUT,9400.0,1079.4,130.0,325.0,0.049315068493150684,2606
2026-06-04,MO2606-P-9500.CFE,2026-06-22,PUT,9500.0,1149.8,216.0,263.0,0.049315068493150684,2606
2026-06-04,MO2606-P-9600.CFE,2026-06-22,PUT,9600.0,1250.6,113.0,238.0,0.049315068493150684,2606
2026-06-04,MO2606-P-9700.CFE,2026-06-22,PUT,9700.0,1365.6,84.0,110.0,0.049315068493150684,2606
2026-06-04,MO2606-P-9800.CFE,2026-06-22,PUT,9800.0,1481.2,69.0,89.0,0.049315068493150684,2606
2026-06-04,MO2606-P-9900.CFE,2026-06-22,PUT,9900.0,1565.4,51.0,125.0,0.049315068493150684,2606
2026-06-04,MO2607-C-7400.CFE,2026-07-17,CALL,7400.0,938.0,53.0,118.0,0.1178082191780822,2607
2026-06-04,MO2607-C-7500.CFE,2026-07-17,CALL,7500.0,823.6,31.0,66.0,0.1178082191780822,2607
2026-06-04,MO2607-C-7600.CFE,2026-07-17,CALL,7600.0,774.8,19.0,83.0,0.1178082191780822,2607
2026-06-04,MO2607-C-7700.CFE,2026-07-17,CALL,7700.0,690.6,36.0,59.0,0.1178082191780822,2607
2026-06-04,MO2607-C-7800.CFE,2026-07-17,CALL,7800.0,636.4,134.0,204.0,0.1178082191780822,2607
2026-06-04,MO2607-C-7900.CFE,2026-07-17,CALL,7900.0,524.2,65.0,203.0,0.1178082191780822,2607
2026-06-04,MO2607-C-8000.CFE,2026-07-17,CALL,8000.0,457.8,145.0,581.0,0.1178082191780822,2607
2026-06-04,MO2607-C-8100.CFE,2026-07-17,CALL,8100.0,395.4,196.0,263.0,0.1178082191780822,2607
2026-06-04,MO2607-C-8200.CFE,2026-07-17,CALL,8200.0,357.0,565.0,734.0,0.1178082191780822,2607
2026-06-04,MO2607-C-8300.CFE,2026-07-17,CALL,8300.0,300.6,1838.0,4298.0,0.1178082191780822,2607
2026-06-04,MO2607-C-8400.CFE,2026-07-17,CALL,8400.0,252.4,1494.0,2118.0,0.1178082191780822,2607
2026-06-04,MO2607-C-8500.CFE,2026-07-17,CALL,8500.0,208.6,1586.0,2698.0,0.1178082191780822,2607
2026-06-04,MO2607-C-8600.CFE,2026-07-17,CALL,8600.0,174.0,1228.0,3330.0,0.1178082191780822,2607
2026-06-04,MO2607-C-8700.CFE,2026-07-17,CALL,8700.0,142.4,953.0,3193.0,0.1178082191780822,2607
2026-06-04,MO2607-C-8800.CFE,2026-07-17,CALL,8800.0,115.4,784.0,1297.0,0.1178082191780822,2607
2026-06-04,MO2607-C-8900.CFE,2026-07-17,CALL,8900.0,92.0,644.0,962.0,0.1178082191780822,2607
2026-06-04,MO2607-C-9000.CFE,2026-07-17,CALL,9000.0,77.0,1540.0,4155.0,0.1178082191780822,2607
2026-06-04,MO2607-C-9100.CFE,2026-07-17,CALL,9100.0,58.4,242.0,867.0,0.1178082191780822,2607
2026-06-04,MO2607-C-9200.CFE,2026-07-17,CALL,9200.0,46.8,178.0,928.0,0.1178082191780822,2607
2026-06-04,MO2607-C-9300.CFE,2026-07-17,CALL,9300.0,37.4,234.0,815.0,0.1178082191780822,2607
2026-06-04,MO2607-C-9400.CFE,2026-07-17,CALL,9400.0,28.8,154.0,688.0,0.1178082191780822,2607
2026-06-04,MO2607-C-9500.CFE,2026-07-17,CALL,9500.0,24.4,247.0,703.0,0.1178082191780822,2607
2026-06-04,MO2607-C-9600.CFE,2026-07-17,CALL,9600.0,19.0,253.0,741.0,0.1178082191780822,2607
2026-06-04,MO2607-C-9700.CFE,2026-07-17,CALL,9700.0,16.0,162.0,705.0,0.1178082191780822,2607
2026-06-04,MO2607-C-9800.CFE,2026-07-17,CALL,9800.0,13.0,62.0,736.0,0.1178082191780822,2607
2026-06-04,MO2607-C-9900.CFE,2026-07-17,CALL,9900.0,10.4,331.0,1305.0,0.1178082191780822,2607
2026-06-04,MO2607-P-7400.CFE,2026-07-17,PUT,7400.0,50.8,323.0,2673.0,0.1178082191780822,2607
2026-06-04,MO2607-P-7500.CFE,2026-07-17,PUT,7500.0,63.8,300.0,1076.0,0.1178082191780822,2607
2026-06-04,MO2607-P-7600.CFE,2026-07-17,PUT,7600.0,81.0,243.0,1849.0,0.1178082191780822,2607
2026-06-04,MO2607-P-7700.CFE,2026-07-17,PUT,7700.0,98.6,284.0,1356.0,0.1178082191780822,2607
2026-06-04,MO2607-P-7800.CFE,2026-07-17,PUT,7800.0,123.0,532.0,2149.0,0.1178082191780822,2607
2026-06-04,MO2607-P-7900.CFE,2026-07-17,PUT,7900.0,148.0,363.0,1122.0,0.1178082191780822,2607
2026-06-04,MO2607-P-8000.CFE,2026-07-17,PUT,8000.0,179.4,962.0,1635.0,0.1178082191780822,2607
2026-06-04,MO2607-P-8100.CFE,2026-07-17,PUT,8100.0,215.2,670.0,1305.0,0.1178082191780822,2607
2026-06-04,MO2607-P-8200.CFE,2026-07-17,PUT,8200.0,257.6,1216.0,1671.0,0.1178082191780822,2607
2026-06-04,MO2607-P-8300.CFE,2026-07-17,PUT,8300.0,305.2,1592.0,1782.0,0.1178082191780822,2607
2026-06-04,MO2607-P-8400.CFE,2026-07-17,PUT,8400.0,356.2,918.0,1488.0,0.1178082191780822,2607
2026-06-04,MO2607-P-8500.CFE,2026-07-17,PUT,8500.0,415.8,570.0,1306.0,0.1178082191780822,2607
2026-06-04,MO2607-P-8600.CFE,2026-07-17,PUT,8600.0,482.4,450.0,1181.0,0.1178082191780822,2607
2026-06-04,MO2607-P-8700.CFE,2026-07-17,PUT,8700.0,578.4,312.0,735.0,0.1178082191780822,2607
2026-06-04,MO2607-P-8800.CFE,2026-07-17,PUT,8800.0,624.4,322.0,598.0,0.1178082191780822,2607
2026-06-04,MO2607-P-8900.CFE,2026-07-17,PUT,8900.0,681.2,10.0,141.0,0.1178082191780822,2607
2026-06-04,MO2607-P-9000.CFE,2026-07-17,PUT,9000.0,790.6,60.0,564.0,0.1178082191780822,2607
2026-06-04,MO2607-P-9100.CFE,2026-07-17,PUT,9100.0,879.6,0.0,87.0,0.1178082191780822,2607
2026-06-04,MO2607-P-9200.CFE,2026-07-17,PUT,9200.0,938.0,44.0,68.0,0.1178082191780822,2607
2026-06-04,MO2607-P-9300.CFE,2026-07-17,PUT,9300.0,1025.6,10.0,85.0,0.1178082191780822,2607
2026-06-04,MO2607-P-9400.CFE,2026-07-17,PUT,9400.0,1139.4,3.0,99.0,0.1178082191780822,2607
2026-06-04,MO2607-P-9500.CFE,2026-07-17,PUT,9500.0,1221.8,20.0,113.0,0.1178082191780822,2607
2026-06-04,MO2607-P-9600.CFE,2026-07-17,PUT,9600.0,1319.6,10.0,101.0,0.1178082191780822,2607
2026-06-04,MO2607-P-9700.CFE,2026-07-17,PUT,9700.0,1454.6,30.0,112.0,0.1178082191780822,2607
2026-06-04,MO2607-P-9800.CFE,2026-07-17,PUT,9800.0,1529.8,22.0,154.0,0.1178082191780822,2607
2026-06-04,MO2607-P-9900.CFE,2026-07-17,PUT,9900.0,1591.4,13.0,149.0,0.1178082191780822,2607
2026-06-04,MO2608-C-7500.CFE,2026-08-21,CALL,7500.0,940.0,0.0,11.0,0.2136986301369863,2608
2026-06-04,MO2608-C-7600.CFE,2026-08-21,CALL,7600.0,894.0,0.0,18.0,0.2136986301369863,2608
2026-06-04,MO2608-C-7700.CFE,2026-08-21,CALL,7700.0,730.6,6.0,5.0,0.2136986301369863,2608
2026-06-04,MO2608-C-7800.CFE,2026-08-21,CALL,7800.0,657.8,0.0,20.0,0.2136986301369863,2608
2026-06-04,MO2608-C-7900.CFE,2026-08-21,CALL,7900.0,595.0,4.0,102.0,0.2136986301369863,2608
2026-06-04,MO2608-C-8000.CFE,2026-08-21,CALL,8000.0,542.6,17.0,30.0,0.2136986301369863,2608
2026-06-04,MO2608-C-8100.CFE,2026-08-21,CALL,8100.0,457.0,26.0,40.0,0.2136986301369863,2608
2026-06-04,MO2608-C-8200.CFE,2026-08-21,CALL,8200.0,399.6,36.0,59.0,0.2136986301369863,2608
2026-06-04,MO2608-C-8300.CFE,2026-08-21,CALL,8300.0,366.0,34.0,60.0,0.2136986301369863,2608
2026-06-04,MO2608-C-8400.CFE,2026-08-21,CALL,8400.0,314.6,69.0,90.0,0.2136986301369863,2608
2026-06-04,MO2608-C-8500.CFE,2026-08-21,CALL,8500.0,278.6,50.0,134.0,0.2136986301369863,2608
2026-06-04,MO2608-C-8600.CFE,2026-08-21,CALL,8600.0,235.2,51.0,280.0,0.2136986301369863,2608
2026-06-04,MO2608-C-8700.CFE,2026-08-21,CALL,8700.0,211.0,53.0,201.0,0.2136986301369863,2608
2026-06-04,MO2608-C-8800.CFE,2026-08-21,CALL,8800.0,183.0,60.0,167.0,0.2136986301369863,2608
2026-06-04,MO2608-C-8900.CFE,2026-08-21,CALL,8900.0,151.2,29.0,164.0,0.2136986301369863,2608
2026-06-04,MO2608-C-9000.CFE,2026-08-21,CALL,9000.0,138.8,186.0,329.0,0.2136986301369863,2608
2026-06-04,MO2608-C-9100.CFE,2026-08-21,CALL,9100.0,115.8,38.0,200.0,0.2136986301369863,2608
2026-06-04,MO2608-C-9200.CFE,2026-08-21,CALL,9200.0,99.6,27.0,145.0,0.2136986301369863,2608
2026-06-04,MO2608-C-9300.CFE,2026-08-21,CALL,9300.0,88.0,40.0,153.0,0.2136986301369863,2608
2026-06-04,MO2608-C-9400.CFE,2026-08-21,CALL,9400.0,75.2,49.0,139.0,0.2136986301369863,2608
2026-06-04,MO2608-C-9500.CFE,2026-08-21,CALL,9500.0,69.2,35.0,173.0,0.2136986301369863,2608
2026-06-04,MO2608-C-9600.CFE,2026-08-21,CALL,9600.0,55.8,44.0,171.0,0.2136986301369863,2608
2026-06-04,MO2608-C-9700.CFE,2026-08-21,CALL,9700.0,48.8,128.0,311.0,0.2136986301369863,2608
2026-06-04,MO2608-P-7500.CFE,2026-08-21,PUT,7500.0,154.4,260.0,481.0,0.2136986301369863,2608
2026-06-04,MO2608-P-7600.CFE,2026-08-21,PUT,7600.0,177.2,189.0,819.0,0.2136986301369863,2608
2026-06-04,MO2608-P-7700.CFE,2026-08-21,PUT,7700.0,202.4,40.0,96.0,0.2136986301369863,2608
2026-06-04,MO2608-P-7800.CFE,2026-08-21,PUT,7800.0,231.4,31.0,239.0,0.2136986301369863,2608
2026-06-04,MO2608-P-7900.CFE,2026-08-21,PUT,7900.0,274.2,27.0,78.0,0.2136986301369863,2608
2026-06-04,MO2608-P-8000.CFE,2026-08-21,PUT,8000.0,287.0,22.0,126.0,0.2136986301369863,2608
2026-06-04,MO2608-P-8100.CFE,2026-08-21,PUT,8100.0,330.2,14.0,99.0,0.2136986301369863,2608
2026-06-04,MO2608-P-8200.CFE,2026-08-21,PUT,8200.0,391.0,30.0,64.0,0.2136986301369863,2608
2026-06-04,MO2608-P-8300.CFE,2026-08-21,PUT,8300.0,454.4,33.0,96.0,0.2136986301369863,2608
2026-06-04,MO2608-P-8400.CFE,2026-08-21,PUT,8400.0,499.6,71.0,132.0,0.2136986301369863,2608
2026-06-04,MO2608-P-8500.CFE,2026-08-21,PUT,8500.0,548.8,18.0,207.0,0.2136986301369863,2608
2026-06-04,MO2608-P-8600.CFE,2026-08-21,PUT,8600.0,610.4,26.0,276.0,0.2136986301369863,2608
2026-06-04,MO2608-P-8700.CFE,2026-08-21,PUT,8700.0,672.2,4.0,149.0,0.2136986301369863,2608
2026-06-04,MO2608-P-8800.CFE,2026-08-21,PUT,8800.0,748.4,3.0,112.0,0.2136986301369863,2608
2026-06-04,MO2608-P-8900.CFE,2026-08-21,PUT,8900.0,814.0,16.0,200.0,0.2136986301369863,2608
2026-06-04,MO2608-P-9000.CFE,2026-08-21,PUT,9000.0,893.6,37.0,311.0,0.2136986301369863,2608
2026-06-04,MO2608-P-9100.CFE,2026-08-21,PUT,9100.0,971.6,9.0,369.0,0.2136986301369863,2608
2026-06-04,MO2608-P-9200.CFE,2026-08-21,PUT,9200.0,996.8,0.0,13.0,0.2136986301369863,2608
2026-06-04,MO2608-P-9300.CFE,2026-08-21,PUT,9300.0,1101.8,0.0,13.0,0.2136986301369863,2608
2026-06-04,MO2608-P-9400.CFE,2026-08-21,PUT,9400.0,1181.4,0.0,11.0,0.2136986301369863,2608
2026-06-04,MO2608-P-9500.CFE,2026-08-21,PUT,9500.0,1349.4,4.0,12.0,0.2136986301369863,2608
2026-06-04,MO2608-P-9600.CFE,2026-08-21,PUT,9600.0,1432.0,2.0,22.0,0.2136986301369863,2608
2026-06-04,MO2608-P-9700.CFE,2026-08-21,PUT,9700.0,1531.8,4.0,31.0,0.2136986301369863,2608
2026-06-04,MO2609-C-10000.CFE,2026-09-18,CALL,10000.0,62.0,726.0,2043.0,0.29041095890410956,2609
2026-06-04,MO2609-C-6200.CFE,2026-09-18,CALL,6200.0,1961.0,13.0,352.0,0.29041095890410956,2609
2026-06-04,MO2609-C-6400.CFE,2026-09-18,CALL,6400.0,1802.2,3.0,209.0,0.29041095890410956,2609
2026-06-04,MO2609-C-6600.CFE,2026-09-18,CALL,6600.0,1595.4,28.0,361.0,0.29041095890410956,2609
2026-06-04,MO2609-C-6800.CFE,2026-09-18,CALL,6800.0,1400.0,10.0,362.0,0.29041095890410956,2609
2026-06-04,MO2609-C-7000.CFE,2026-09-18,CALL,7000.0,1336.0,0.0,933.0,0.29041095890410956,2609
2026-06-04,MO2609-C-7200.CFE,2026-09-18,CALL,7200.0,1089.0,0.0,759.0,0.29041095890410956,2609
2026-06-04,MO2609-C-7400.CFE,2026-09-18,CALL,7400.0,928.0,18.0,711.0,0.29041095890410956,2609
2026-06-04,MO2609-C-7600.CFE,2026-09-18,CALL,7600.0,765.6,30.0,1084.0,0.29041095890410956,2609
2026-06-04,MO2609-C-7800.CFE,2026-09-18,CALL,7800.0,656.2,103.0,1060.0,0.29041095890410956,2609
2026-06-04,MO2609-C-8000.CFE,2026-09-18,CALL,8000.0,541.8,266.0,1894.0,0.29041095890410956,2609
2026-06-04,MO2609-C-8200.CFE,2026-09-18,CALL,8200.0,441.2,394.0,1745.0,0.29041095890410956,2609
2026-06-04,MO2609-C-8400.CFE,2026-09-18,CALL,8400.0,357.2,413.0,2399.0,0.29041095890410956,2609
2026-06-04,MO2609-C-8600.CFE,2026-09-18,CALL,8600.0,284.8,651.0,2842.0,0.29041095890410956,2609
2026-06-04,MO2609-C-8800.CFE,2026-09-18,CALL,8800.0,227.4,676.0,1736.0,0.29041095890410956,2609
2026-06-04,MO2609-C-9000.CFE,2026-09-18,CALL,9000.0,181.0,643.0,1950.0,0.29041095890410956,2609
2026-06-04,MO2609-C-9200.CFE,2026-09-18,CALL,9200.0,142.4,434.0,1360.0,0.29041095890410956,2609
2026-06-04,MO2609-C-9400.CFE,2026-09-18,CALL,9400.0,113.8,286.0,1414.0,0.29041095890410956,2609
2026-06-04,MO2609-C-9600.CFE,2026-09-18,CALL,9600.0,91.4,572.0,2350.0,0.29041095890410956,2609
2026-06-04,MO2609-C-9800.CFE,2026-09-18,CALL,9800.0,76.4,199.0,1014.0,0.29041095890410956,2609
2026-06-04,MO2609-P-10000.CFE,2026-09-18,PUT,10000.0,1900.0,4.0,51.0,0.29041095890410956,2609
2026-06-04,MO2609-P-6200.CFE,2026-09-18,PUT,6200.0,33.0,74.0,1323.0,0.29041095890410956,2609
2026-06-04,MO2609-P-6400.CFE,2026-09-18,PUT,6400.0,43.4,21.0,766.0,0.29041095890410956,2609
2026-06-04,MO2609-P-6600.CFE,2026-09-18,PUT,6600.0,59.6,73.0,805.0,0.29041095890410956,2609
2026-06-04,MO2609-P-6800.CFE,2026-09-18,PUT,6800.0,79.4,73.0,1117.0,0.29041095890410956,2609
2026-06-04,MO2609-P-7000.CFE,2026-09-18,PUT,7000.0,105.6,160.0,1686.0,0.29041095890410956,2609
2026-06-04,MO2609-P-7200.CFE,2026-09-18,PUT,7200.0,140.4,180.0,1598.0,0.29041095890410956,2609
2026-06-04,MO2609-P-7400.CFE,2026-09-18,PUT,7400.0,186.0,488.0,1851.0,0.29041095890410956,2609
2026-06-04,MO2609-P-7600.CFE,2026-09-18,PUT,7600.0,243.6,447.0,2116.0,0.29041095890410956,2609
2026-06-04,MO2609-P-7800.CFE,2026-09-18,PUT,7800.0,312.2,402.0,1484.0,0.29041095890410956,2609
2026-06-04,MO2609-P-8000.CFE,2026-09-18,PUT,8000.0,397.0,351.0,1541.0,0.29041095890410956,2609
2026-06-04,MO2609-P-8200.CFE,2026-09-18,PUT,8200.0,493.4,304.0,958.0,0.29041095890410956,2609
2026-06-04,MO2609-P-8400.CFE,2026-09-18,PUT,8400.0,607.2,238.0,1189.0,0.29041095890410956,2609
2026-06-04,MO2609-P-8600.CFE,2026-09-18,PUT,8600.0,735.4,285.0,1403.0,0.29041095890410956,2609
