TRADE_DT,EXPIRY,EXPIRY_CODE,MODEL,TARGET,TARGET_DELTA,LOG_MONEYNESS,STRIKE,MODEL_IV,ACHIEVED_DELTA,DELTA_ERROR,STATUS
2026-06-03,2026-08-21,2608,QUADRATIC,10CALL,0.1,0.16458908402919775,9766.249433087885,0.26380547657819464,0.09999999999348619,6.5138172633538716e-12,OK
2026-06-03,2026-08-21,2608,QUADRATIC,25CALL,0.25,0.0848539619445801,9017.772787112946,0.24983486543379446,0.2500000000231258,2.3125779069488317e-11,OK
2026-06-03,2026-08-21,2608,QUADRATIC,75PUT,-0.25,-0.08470362412929519,7611.344244463103,0.3026775161630877,-0.24999999992340535,7.659464729137255e-11,OK
2026-06-03,2026-08-21,2608,QUADRATIC,90PUT,-0.1,-0.255874303817749,6413.9103147093565,0.46992576003998765,-0.09999999999236463,7.635378440618013e-12,OK
2026-06-03,2026-08-21,2608,QUADRATIC,ATM,,0.0,8284.144794966935,0.26224271561481327,,,OK
2026-06-03,2026-09-18,2609,QUADRATIC,10CALL,0.1,0.2145227723121643,10086.917019267485,0.2917556767884362,0.09999999992952657,7.047343264510175e-11,OK
2026-06-03,2026-09-18,2609,QUADRATIC,25CALL,0.25,0.110724884390831,9092.422293425192,0.27438726976010197,0.24999999991201,8.799000417170078e-11,OK
2026-06-03,2026-09-18,2609,QUADRATIC,75PUT,-0.25,-0.08973160493373857,7440.848308391237,0.27820406448028223,-0.2500000000985091,9.850908977426798e-11,OK
2026-06-03,2026-09-18,2609,QUADRATIC,90PUT,-0.1,-0.19442202401161185,6701.252459712998,0.2997657727674256,-0.10000000004693953,4.693952171397342e-11,OK
2026-06-03,2026-09-18,2609,QUADRATIC,ATM,,0.0,8139.4,0.270409570693766,,,OK
2026-06-03,2026-12-18,2612,QUADRATIC,10CALL,0.1,0.29191430401802054,10604.251477813732,0.2866873447082874,0.10000000001473872,1.4738710252260034e-11,OK
2026-06-03,2026-12-18,2612,QUADRATIC,25CALL,0.25,0.15515550768375397,9248.8221398519,0.2739529606840797,0.2500000000149391,1.4939105508204875e-11,OK
2026-06-03,2026-12-18,2612,QUADRATIC,75PUT,-0.25,-0.11511665868759144,7058.439836924821,0.275916527612825,-0.2500000000062944,6.294409438112325e-12,OK
2026-06-03,2026-12-18,2612,QUADRATIC,90PUT,-0.1,-0.2502463483810424,6166.271443501882,0.2904083998903078,-0.10000000004460963,4.4609621552282874e-11,OK
2026-06-03,2026-12-18,2612,QUADRATIC,ATM,,0.0,7919.6,0.2706753642351985,,,OK
2026-06-03,2027-03-19,2703,QUADRATIC,10CALL,0.1,0.31985744476318356,10880.380933164097,0.2586355732993967,0.1000000000455984,4.5598400055801847e-11,OK
2026-06-03,2027-03-19,2703,QUADRATIC,25CALL,0.25,0.17962283778190613,9456.729893397684,0.25872414729118437,0.24999999996358066,3.64193397661694e-11,OK
2026-06-03,2027-03-19,2703,QUADRATIC,75PUT,-0.25,-0.13827362358570092,6881.455499326906,0.2898209517629092,-0.250000000015318,1.531802462650944e-11,OK
2026-06-03,2027-03-19,2703,QUADRATIC,90PUT,-0.1,-0.3307711982727052,5676.4873096074525,0.3294940577566391,-0.100000000082895,8.289499642266662e-11,OK
2026-06-03,2027-03-19,2703,QUADRATIC,ATM,,0.0,7901.904515194101,0.2710259537883895,,,OK
2026-06-04,2026-06-22,2606,QUADRATIC,10CALL,0.1,0.07265649402141572,8984.426755384822,0.2499672333395139,0.10000000006717165,6.717164324765434e-11,OK
2026-06-04,2026-06-22,2606,QUADRATIC,25CALL,0.25,0.03819744172692299,8680.10535026534,0.24532138469584658,0.24999999994138858,5.861142127194796e-11,OK
2026-06-04,2026-06-22,2606,QUADRATIC,75PUT,-0.25,-0.036313410103321106,8056.851229679414,0.2532120395774035,-0.2500000000884826,8.848261012772696e-11,OK
2026-06-04,2026-06-22,2606,QUADRATIC,90PUT,-0.1,-0.074090778708458,7758.161959814868,0.26658339542648396,-0.10000000001717417,1.7174164868016817e-11,OK
2026-06-04,2026-06-22,2606,QUADRATIC,ATM,,0.0,8354.8,0.2463023212642912,,,OK
2026-06-04,2026-07-17,2607,QUADRATIC,10CALL,0.1,0.121057036280632,9350.06205160595,0.2659487634009541,0.10000000004894793,4.8947929043308136e-11,OK
2026-06-04,2026-07-17,2607,QUADRATIC,25CALL,0.25,0.06470757007598879,8837.760554432754,0.26251361705622084,0.25000000007530354,7.530354118046034e-11,OK
2026-06-04,2026-07-17,2607,QUADRATIC,75PUT,-0.25,-0.059473532021045744,7805.685758261996,0.2769905319788708,-0.24999999996869804,3.130196102318905e-11,OK
2026-06-04,2026-07-17,2607,QUADRATIC,90PUT,-0.1,-0.12533349454402912,7308.166700841946,0.2969772227034604,-0.10000000005582177,5.582176387797233e-11,OK
2026-06-04,2026-07-17,2607,QUADRATIC,ATM,,0.0,8284.0,0.26627251549889863,,,OK
2026-06-04,2026-08-21,2608,QUADRATIC,10CALL,0.1,0.16634875297546386,9771.047477703272,0.26819970295145046,0.10000000000028235,2.823435929499851e-13,OK
2026-06-04,2026-08-21,2608,QUADRATIC,25CALL,0.25,0.08407868379354479,8999.361269938356,0.24929184174640218,0.25000000000285605,2.856048730848215e-12,OK
2026-06-04,2026-08-21,2608,QUADRATIC,75PUT,-0.25,-0.08360181164741502,7610.075624722799,0.300114475236092,-0.24999999996868844,3.131156445235206e-11,OK
2026-06-04,2026-08-21,2608,QUADRATIC,90PUT,-0.1,-0.2626061372756958,6362.801601514232,0.4866831199086186,-0.10000000003780576,3.780575852374568e-11,OK
2026-06-04,2026-08-21,2608,QUADRATIC,ATM,,0.0,8273.643009242527,0.2597886394420418,,,OK
2026-06-04,2026-09-18,2609,QUADRATIC,10CALL,0.1,0.2154135398864746,10077.796649742688,0.2942738701948861,0.09999999995301531,4.6984693913287856e-11,OK
2026-06-04,2026-09-18,2609,QUADRATIC,25CALL,0.25,0.11004077553749084,9069.905889611966,0.2741179784014352,0.24999999990927105,9.072895212902665e-11,OK
2026-06-04,2026-09-18,2609,QUADRATIC,75PUT,-0.25,-0.08904716598987567,7432.586742599146,0.2770585595433549,-0.24999999990446672,9.553327573463832e-11,OK
