date,DAILY_FIRST_DELTA,CUMULATIVE_FIRST_DELTA,DAILY_SECOND_DELTA_DELTA,CUMULATIVE_SECOND_DELTA_DELTA,DAILY_FIRST_SMILE_ROLL,CUMULATIVE_FIRST_SMILE_ROLL,DAILY_SECOND_SMILE_ROLL_SMILE_ROLL,CUMULATIVE_SECOND_SMILE_ROLL_SMILE_ROLL,DAILY_FIRST_ATM,CUMULATIVE_FIRST_ATM,DAILY_SECOND_ATM_ATM,CUMULATIVE_SECOND_ATM_ATM,DAILY_FIRST_SKEW,CUMULATIVE_FIRST_SKEW,DAILY_SECOND_SKEW_SKEW,CUMULATIVE_SECOND_SKEW_SKEW,DAILY_FIRST_CURV,CUMULATIVE_FIRST_CURV,DAILY_SECOND_CURV_CURV,CUMULATIVE_SECOND_CURV_CURV,DAILY_FIRST_TAU,CUMULATIVE_FIRST_TAU,DAILY_SECOND_TAU_TAU,CUMULATIVE_SECOND_TAU_TAU,DAILY_FIRST_R,CUMULATIVE_FIRST_R,DAILY_SECOND_R_R,CUMULATIVE_SECOND_R_R,DAILY_CROSS_DELTA_SMILE_ROLL,CUMULATIVE_CROSS_DELTA_SMILE_ROLL,DAILY_CROSS_DELTA_ATM,CUMULATIVE_CROSS_DELTA_ATM,DAILY_CROSS_DELTA_SKEW,CUMULATIVE_CROSS_DELTA_SKEW,DAILY_CROSS_DELTA_CURV,CUMULATIVE_CROSS_DELTA_CURV,DAILY_CROSS_DELTA_TAU,CUMULATIVE_CROSS_DELTA_TAU,DAILY_CROSS_DELTA_R,CUMULATIVE_CROSS_DELTA_R,DAILY_CROSS_SMILE_ROLL_ATM,CUMULATIVE_CROSS_SMILE_ROLL_ATM,DAILY_CROSS_SMILE_ROLL_SKEW,CUMULATIVE_CROSS_SMILE_ROLL_SKEW,DAILY_CROSS_SMILE_ROLL_CURV,CUMULATIVE_CROSS_SMILE_ROLL_CURV,DAILY_CROSS_SMILE_ROLL_TAU,CUMULATIVE_CROSS_SMILE_ROLL_TAU,DAILY_CROSS_SMILE_ROLL_R,CUMULATIVE_CROSS_SMILE_ROLL_R,DAILY_CROSS_ATM_SKEW,CUMULATIVE_CROSS_ATM_SKEW,DAILY_CROSS_ATM_CURV,CUMULATIVE_CROSS_ATM_CURV,DAILY_CROSS_ATM_TAU,CUMULATIVE_CROSS_ATM_TAU,DAILY_CROSS_ATM_R,CUMULATIVE_CROSS_ATM_R,DAILY_CROSS_SKEW_CURV,CUMULATIVE_CROSS_SKEW_CURV,DAILY_CROSS_SKEW_TAU,CUMULATIVE_CROSS_SKEW_TAU,DAILY_CROSS_SKEW_R,CUMULATIVE_CROSS_SKEW_R,DAILY_CROSS_CURV_TAU,CUMULATIVE_CROSS_CURV_TAU,DAILY_CROSS_CURV_R,CUMULATIVE_CROSS_CURV_R,DAILY_CROSS_TAU_R,CUMULATIVE_CROSS_TAU_R,DAILY_MODEL_PNL,CUMULATIVE_MODEL_PNL,DAILY_MARKET_PNL,CUMULATIVE_MARKET_PNL,DAILY_ACTUAL_PNL_AFTER_FEES,CUMULATIVE_ACTUAL_PNL_AFTER_FEES,DAILY_FEE_PNL,CUMULATIVE_FEE_PNL,DAILY_MODEL_RESIDUAL,CUMULATIVE_MODEL_RESIDUAL,DAILY_TOTAL_RESIDUAL,CUMULATIVE_TOTAL_RESIDUAL,DAILY_MARKET_NOISE,CUMULATIVE_MARKET_NOISE
2026-06-16,4481.584241589269,-20.554867440667294,270.98158663890945,14861.700320361622,-13828.574692144455,115459.47713915657,0.09600163887908764,-2350.997044429467,911.2693541701574,-34274.90864364639,36.571585181982385,3808.0993463643217,8451.220438786166,755758.7185482747,1.5996002342359157,3659.2312739216745,313.23323835406245,13377.93296945019,1.4909300051838699,471.38251039626306,-77.87020122807462,22799.40572645685,1.3572967277040857,264.4546940907717,0.0,0.0,0.0,0.0,56.19947057411176,20603.534486171604,3576.0952319995463,-89606.0889166915,104.91871005172086,-2655.0070273311076,635.0582781281078,10287.734356405814,-901.3257882659725,3739.484791045321,0.0,0.0,-267.10393627168315,5501.463600860244,-10.504444582000502,-204.04379886986763,-1369.951878888846,-44311.161332626994,141.20930560838264,-2847.217428976708,0.0,0.0,165.3992620591926,37946.64704901467,14.207796361348386,-2036.2516777057845,-20.24465333007346,500.70591973001865,0.0,0.0,39.13210470979278,-42693.786297714214,-86.7243704741565,-22730.72509365623,0.0,0.0,-4.52059590120129,-1.450361564267297,0.0,0.0,0.0,0.0,2745.563530909829,745866.6329210859,6220.00000000064,886626.6694161776,2403.3408049596437,852142.203856602,-3816.6591950409966,-34484.46555957546,110.75965917753865,-19441.147319961397,3585.19612826835,121318.88917513001,3474.4364690908114,140760.03649509142
2026-06-17,-5119.686068359297,-5140.240935799964,92.08066583761024,14953.780986199232,-13673.402659779074,101786.0744793775,-3.91853382107368,-2354.915578250541,146.02255245567994,-34128.88609119071,9.94443688896187,3818.0437832532834,-35844.00061356924,719914.7179347054,22.43574018333605,3681.6670141050104,-27.577677431083742,13350.355292019107,0.01699394534591807,471.399504341609,43.77531165810865,22843.18103811496,1.3250096799645394,265.7797037707362,0.0,0.0,0.0,0.0,-1.3035990120985446,20602.230887159505,1966.6969654916572,-87639.39195119984,-347.9006506887278,-3002.907678019835,-56.42864448464541,10231.305711921168,-810.2186853797931,2929.266105665528,0.0,0.0,-149.82662673900683,5351.636974121237,5.713641505702697,-198.33015736416493,133.0168163814027,-44178.14451624559,135.10875216227672,-2712.1086768144314,0.0,0.0,-395.96517560588427,37550.68187340879,-0.7246711971181132,-2036.9763489029026,-7.806610373107993,492.89930935691063,0.0,0.0,14.281195609626087,-42679.50510210459,355.29323368413293,-22375.431859972097,0.0,0.0,0.40669608021325776,-1.0436654840540391,0.0,0.0,0.0,0.0,-53199.4163747376,692667.2165463483,-62560.00000000007,824066.6694161774,-63055.00000000007,789087.2038566018,-495.0,-34979.46555957546,313.22583013853,-19127.921489822867,-9047.357795123942,112271.53138000607,-9360.583625262472,131399.45286982897
2026-06-18,-507.2026637803938,-5647.443599580358,63.69876138039939,15017.479747579631,-8828.531780954385,92957.54269842312,-12.029418421223184,-2366.944996671764,127.3965277518173,-34001.489563438896,12.613037940365636,3830.656821193649,23112.335905195985,743027.0538399015,-1.275873915939215,3680.391140189071,-289.9896805264448,13060.365611492662,-4.5559734125355185,466.84353092907344,356.6625157493388,23199.8435538643,1.1828312171273963,266.9625349878636,0.0,0.0,0.0,0.0,97.04803113649727,20699.278918296004,-1434.1864280730465,-89073.57837927289,129.77753968347236,-2873.130138336363,573.0653529545223,10804.37106487569,-529.123210593888,2400.14289507164,0.0,0.0,104.79887386982456,5456.435847991062,35.04481896436272,-163.2853383998022,-1384.8800190494067,-45563.024535295,87.05926766390627,-2625.049409150525,0.0,0.0,-281.51735146377325,37269.164521945015,1.7274643668620158,-2035.2488845360406,4.609615627957837,497.5089249848685,0.0,0.0,143.63692002176722,-42535.86818208282,-229.48487158897095,-22604.91673156107,0.0,0.0,4.380258630828536,3.3365931467744963,0.0,0.0,0.0,0.0,11340.410379324254,704007.6269256725,13760.000000000058,837826.6694161776,13625.000000000058,802712.2038566018,-135.0,-35114.46555957546,-11.850071050785118,-19139.771560873654,2407.739549625019,114679.2709296311,2419.5896206758043,133819.04249050477
2026-06-22,515.786768863516,-5131.656830716842,5.253207486436995,15022.732955066069,-2222.1547719573405,90735.38792646577,-0.18769958787492946,-2367.1326962596386,293.9763826146873,-33707.51318082421,1.4355060952582566,3832.0923272889077,66918.13943820106,809945.1932781026,-101.13551887734968,3579.2556213117214,-164.58453427632503,12895.781077216336,-2.2070086255303076,464.63652230354313,-149.17070065084226,23050.67285321346,-4.985731768625225,261.9768032192384,0.0,0.0,0.0,0.0,2.0533028280237273,20701.332221124027,144.79580804523025,-88928.78257122765,66.15614250675327,-2806.9739958296095,54.28774394765975,10858.65880882335,-479.87042476380265,1920.2724703078372,0.0,0.0,-12.205009299687992,5444.230838691374,0.514214812853794,-162.77112358694842,-131.68501064844187,-45694.70954594344,89.5640588631551,-2535.4853502873702,0.0,0.0,368.6513580260099,37637.81587997102,-3.281559503928854,-2038.5304440399693,-10.218016295419957,487.29090868944854,0.0,0.0,180.68153493205935,-42355.18664715076,-2695.7027728857456,-25300.619504446815,0.0,0.0,17.742438605876536,21.079031752651034,0.0,0.0,0.0,0.0,62585.80063651182,766593.4275621844,69459.9999999988,907286.6694161764,69369.9999999988,872082.2038566007,-90.0,-35204.46555957546,-95.84851017587062,-19235.620071049525,6778.350853311116,121457.62178294221,6874.199363486987,140693.24185399176
2026-06-23,12072.450172819721,6940.793342102879,177.05587752455062,15199.788832590619,20436.073505360797,111171.46143182657,52.977061780663604,-2314.155634478975,710.0886701671197,-32997.42451065709,-2.645928412293923,3829.446398876614,-58060.03977786363,751885.1535002389,-52.96006665709075,3526.2955546546305,-169.25809847527762,12726.522978741057,-9.909960668378915,454.7265616351642,-567.414792127488,22483.25806108597,-1.7323189898166398,260.24448422942174,0.0,0.0,0.0,0.0,-436.68808541103846,20264.644135712988,-2051.3082700635514,-90980.09084129121,337.24535293542124,-2469.7286428941884,1505.3549520123552,12364.013760835704,1122.08298801624,3042.3554583240775,0.0,0.0,165.4566362851909,5609.687474976565,-229.26660403170763,-392.03772761865605,-3913.416621227399,-49608.12616717084,-207.41918845636755,-2742.9045387437377,0.0,0.0,-474.97033677258923,37162.84554319843,12.623460386494067,-2025.9069836534752,-2.3699874894326314,484.9209212000159,0.0,0.0,438.4256574765723,-41916.760989674185,591.4362355489291,-24709.183268897887,0.0,0.0,-4.891903335896984,16.18712841675405,0.0,0.0,0.0,0.0,-28196.105035116983,738397.3225270674,-37219.99999999875,870066.6694161777,-38189.21131999875,833892.992536602,-969.21132,-36173.67687957546,366.9163345509296,-18868.703736498595,-8656.978630330837,112800.64315261137,-9023.894964881767,131669.34688911
2026-06-24,922.7637002270785,7863.557042329958,115.40052319410597,15315.189355784725,-9617.770444189597,101553.69098763698,-16.346141741072245,-2330.5017762200473,324.69550836135204,-32672.72900229574,51.99803987449005,3881.444438751104,-2501.7232288814566,749383.4302713574,0.03468558131248778,3526.330240235943,4.073164220224129,12730.596142961282,-0.0001974454745492871,454.72636418968966,913.7298776488856,23396.987938734856,4.988799521912519,265.2332837513343,0.0,0.0,0.0,0.0,213.5257300861679,20478.169865799155,-3102.3876626682904,-94082.4785039595,-13.730710093759505,-2483.459352987948,-8.286133898747208,12355.727626936956,-1112.9275490665595,1929.427909257518,0.0,0.0,175.29547368461365,5784.982948661179,-4.605923165311591,-396.64365078396764,20.561535427433455,-49587.56463174341,146.38117642753164,-2596.523362316206,0.0,0.0,48.057002445907756,37210.90254564434,0.12024196657886876,-2025.7867416868964,19.138317126553602,504.0592383265695,0.0,0.0,0.1636034526943004,-41916.59738622149,38.6148453592166,-24670.56842353867,0.0,0.0,-0.04523007827821535,16.141898338475833,0.0,0.0,0.0,0.0,-13340.25687445789,725057.0656526095,-21139.999999999985,848926.6694161777,-24967.081199999986,808925.911336602,-3827.0812,-40000.75807957546,38.02412216459197,-18830.679614334003,-7761.719003377504,105038.92414923388,-7799.743125542096,123869.6037635679
2026-06-25,-1240.4727627935063,6623.0842795364515,20.32725957028623,15335.51661535501,-7894.873674756235,93658.81731288074,-4.758192151321005,-2335.2599683713684,24.962207094886253,-32647.766795200852,31.49547437369094,3912.9399131247947,-17868.93557408508,731514.4946972723,-6.367685974903111,3519.96255426104,-121.07000209018179,12609.5261408711,-19.499899599503483,435.2264645901862,143.2527889576986,23540.240727692555,0.7811968438875978,266.01448059522187,0.0,0.0,0.0,0.0,9.43211371766263,20487.601979516818,-2334.079985161667,-96416.55848912116,-74.01520792203308,-2557.474560909981,652.8627490964782,13008.590376033433,-499.72075520859323,1429.7071540489246,0.0,0.0,189.43376933915724,5974.416718000336,-13.80024213132728,-410.4438929152949,-1494.8707969283084,-51082.43542867171,87.18879770003501,-2509.334564616171,0.0,0.0,431.354006915888,37642.256552560226,37.60759893268826,-1988.1791427542082,8.34672142297552,512.405959749545,0.0,0.0,-160.57183874582728,-42077.169224967314,197.69162449089043,-24472.87679904778,0.0,0.0,10.978618894631367,27.1205172331072,0.0,0.0,0.0,0.0,-29829.02368826956,695228.0419643399,-35699.99999999936,813226.6694161783,-39608.12375999936,769317.7875766025,-3908.12376,-43908.881839575464,58.298001928087615,-18772.381612405916,-5812.678309801713,99226.24583943216,-5870.976311729801,117998.6274518381
2026-06-26,11300.290927045397,17923.375206581848,1622.8330917761286,16958.34970713114,37087.388838077386,130746.20615095813,6.6634669062624425,-2328.596501465106,497.41043061686696,-32150.356364583986,3.849464055828321,3916.789377180623,-27889.746850093994,703624.7478471784,4.626079444690333,3524.5886337057304,-202.66753241193328,12406.858608459166,-3.2386652976677226,431.9877992925185,-134.05862559804268,23406.182102094514,0.6446169187055408,266.6590975139274,0.0,0.0,0.0,0.0,500.38734909370964,20987.98932861053,-2693.866265316966,-99110.42475443812,563.8461811062872,-1993.6283798036939,2905.9871510384774,15914.57752707191,2077.656479180861,3507.3636332297856,0.0,0.0,225.50652976967697,6199.923247770013,-88.44030429682607,-498.88419721212097,-7417.977315212102,-58500.41274388382,-395.4609118001342,-2904.795476416305,0.0,0.0,-171.20794327681662,37471.04860928341,-3.7667483710610483,-1991.9458911252693,-7.2658122347375524,505.14014751480744,0.0,0.0,244.21480622102752,-41832.95441874629,298.07016941377145,-24174.806629634008,0.0,0.0,1.6560558237530003,28.7765730568602,0.0,0.0,0.0,0.0,17139.96108945919,712368.003053799,19139.999999997148,832366.6694161755,18035.790519997146,787353.5780965997,-1104.20948,-45013.09131957546,-1193.373573119421,-19965.755185525337,806.6653374185357,100032.9111768507,2000.0389105379568,119998.66636237605
2026-06-29,823.1211215471849,18746.496328129033,4.7131713623810185,16963.06287849352,1589.2254389538525,132335.43158991198,-0.22523320401071367,-2328.8217346691167,163.84686080441907,-31986.509503779565,2.027763949683266,3918.817141130306,8991.821810655876,712616.5696578342,1.5039732449122205,3526.0926069506427,103.86956916617987,12510.728177625346,0.0055222123498269715,431.99332150486833,439.4340980282059,23845.61620012272,27.731619902931868,294.3907174168593,0.0,0.0,0.0,0.0,3.4412271671636048,20991.430555777693,-73.65405439884617,-99184.07880883697,-14.21916778240443,-2007.8475475860982,-22.943215354441584,15891.634311717467,341.9304884442288,3849.2941216740146,0.0,0.0,5.071992122543387,6204.995239892557,-0.21620569216244512,-499.1004029042834,53.005140175791766,-58447.40760370803,-52.59341384540216,-2957.3888902617073,0.0,0.0,30.305373254220537,37501.35398253763,0.8192837620414037,-1991.126607363228,-17.512577430408435,487.627570084399,0.0,0.0,12.107345760167707,-41820.84707298612,-303.0768475538734,-24477.88347718788,0.0,0.0,-3.8730246106159036,24.903548446244297,0.0,0.0,0.0,0.0,12107.383665653619,724475.3867194527,13140.000000000704,845506.6694161762,10785.000000000704,798138.5780966004,-2355.0,-47368.09131957546,1.715605011653679,-19964.039580513683,1034.331939358739,101067.24311620944,1032.6163343470853,121031.28269672314
2026-06-30,-14164.35197370284,4582.144354426193,540.8157094050821,17503.878587898602,-30080.423571669602,102255.00801824238,-141.40575093544555,-2470.2274856045624,231.29067816941415,-31755.21882561015,14.693489939931755,3933.5106310702377,-22047.059716062155,690569.5099417721,7.633522341413421,3533.726129292056,388.6014867331296,12899.329664358476,0.07426325352102126,432.06758475838933,478.47175701330184,24324.087957136024,3.776905084473216,298.1676225013325,0.0,0.0,0.0,0.0,997.4843768063921,21988.914932584084,-4072.1304353011587,-103256.20924413814,-578.5246077909991,-2586.3721553770974,2325.1563489366586,18216.790660654126,-2233.8588337757415,1615.4352878982731,0.0,0.0,291.6904260147192,6496.685665907276,-114.16976328221529,-613.2701661864987,-5173.628037965901,-63621.03564167393,349.4830238235474,-2607.90586643816,0.0,0.0,223.98176597567198,37725.3357485133,-10.791220049759993,-2001.917827412988,10.8555226769639,498.4830927613629,0.0,0.0,-163.30608124354166,-41984.153154229665,260.51300428388197,-24217.370472903996,0.0,0.0,-5.369721309701738,19.53382713654256,0.0,0.0,0.0,0.0,-69988.95966770232,654486.4270517504,-73760.0000000007,771746.6694161755,-73790.0000000007,724348.5780965997,-30.0,-47398.09131957546,2671.5377649285947,-17292.50181558509,-1099.502567369782,99967.74054883966,-3771.0403322983766,117260.24236442476
2026-07-01,-7.9990562799575855,4574.145298146235,-1.9680881847965814,17501.910499713806,-2437.998076676722,99817.00994156566,-1.4242268775792062,-2471.6517124821416,2473.3535472183084,-29281.865278391844,72.76368539086948,4006.274316461107,46970.263864718014,737539.7738064901,63.772643829667985,3597.4987731217243,514.842050266413,13414.171714624888,14.570604108622511,446.6381888670118,1134.9361990896175,25459.02415622564,6.026616083954133,304.19423858528666,0.0,0.0,0.0,0.0,7.066326796728769,21995.981259380813,-591.9704027010649,-103848.1796468392,86.44468964273145,-2499.927465734366,234.38986678959895,18451.180527443725,-155.91555201913465,1459.5197358791386,0.0,0.0,45.311192858572376,6541.996858765849,38.730331547882784,-574.539834638616,-560.7922561020621,-64181.82789777599,27.52146035211838,-2580.3844060860415,0.0,0.0,-945.8475222874832,36779.48822622582,-66.9798645719375,-2068.8976919849256,13.210734338383432,511.69382709974633,0.0,0.0,491.26258902206246,-41492.89056520761,-545.8808259155842,-24763.25129881958,0.0,0.0,-15.674715188169408,3.859111948373151,0.0,0.0,0.0,0.0,46833.13186358783,701319.5589153382,55520.000000000684,827266.6694161762,53525.000000000684,777873.5780966004,-1995.0,-49393.09131957546,-28.883951661242463,-17321.38576724633,8657.984184751615,108625.72473359128,8686.868136412857,125947.11050083762
2026-07-02,6941.00891946652,11515.154217612755,-1443.8163024230344,16058.094197290771,-42362.36768904583,57454.64225251983,112.36042601953409,-2359.291286462608,-707.308325573169,-29989.173603965013,-88.19933635617457,3918.0749801049324,12954.642868819328,750494.4166753094,-0.977012789612397,3596.521760332112,-107.64371035492877,13306.52800426996,-0.844692509472754,445.7934963575391,-531.4413192154725,24927.58283701017,-4.84981990574753,299.3444186795391,0.0,0.0,0.0,0.0,-1586.6781270463127,20409.3031323345,15223.675880029341,-88624.50376680985,-197.86734694163,-2697.7948126759957,-2607.1929682273085,15843.987559216417,-4494.175422400745,-3034.655686521607,0.0,0.0,-1022.9290598010089,5519.067798964839,-22.56829361923758,-597.1081282578535,7170.3619910212,-57011.46590675479,722.9304140098228,-1857.4539920762186,0.0,0.0,319.95278456670144,37099.44101079252,20.407690536857274,-2048.490001448068,40.713328513755755,552.407155613502,0.0,0.0,-69.27963836119058,-41562.1702035688,-222.35986836593167,-24985.611167185514,0.0,0.0,-0.9997811940647665,2.8593307543083846,0.0,0.0,0.0,0.0,-9807.482279937365,691512.0766354009,3939.9999999987776,831206.669416175,-770.9405200012225,777102.6375765991,-4710.94052,-54104.03183957546,2157.9621312103627,-15163.423636035968,15905.444411146505,124531.1691447378,13747.482279936143,139694.59278077376
2026-07-03,333.5894630062612,11848.743680619016,-0.949233708921895,16057.14496358185,-1132.1598251848159,56322.48242733501,0.15002668771977057,-2359.141259774888,-902.2105412032615,-30891.384145168275,-83.14149066165646,3834.933489443276,17916.089994241764,768410.5066695511,-1.5041899899176467,3595.0175703421946,402.1842546253861,13708.712258895346,-0.7921335102213796,445.0013628473177,-1141.580456950227,23786.002380059945,-5.904759376562845,293.4396593029763,0.0,0.0,0.0,0.0,-2.1168382365539458,20407.186294097944,-542.1266748904156,-89166.63044170027,-7.065159236575994,-2704.859971912572,66.80928191273087,15910.796841129148,-145.86484329072957,-3180.5205298123365,0.0,0.0,26.90768771978735,5545.975486684627,-2.7553164151996974,-599.8634446730532,-203.50763377680119,-57214.973540531595,18.71848621759974,-1838.7355058586188,0.0,0.0,-439.89560297561513,36659.545407816906,17.258701512643796,-2031.2312999354244,-14.195383286755316,538.2117723267468,0.0,0.0,70.38777572582046,-41491.782427842976,-298.39899654715407,-25284.01016373267,0.0,0.0,-2.8333333301149537,0.025997424193430874,0.0,0.0,0.0,0.0,13900.60744783987,705412.6840832408,30279.99999999866,861486.6694161736,26161.02419999866,803263.6617765978,-4118.9758,-58223.00763957546,-24.485811238344468,-15187.909447274313,16354.906740920447,140886.07588565824,16379.392552158792,156073.98533293256
2026-07-06,2929.8558489910793,14778.599529610095,-356.3201207515931,15700.824842830258,-22229.563101291726,34092.91932604328,25.528370995475115,-2333.612888779413,-9.826510872780915,-30901.210656041054,-0.034853470561234126,3834.8986359727146,-10929.503264894149,757481.003404657,-3.128293437604408,3591.88927690459,275.07236635600145,13983.784625251348,-0.716785456392274,444.2845773909254,-643.9956267046928,23142.00675335525,-38.80226396220941,254.6373953407669,0.0,0.0,0.0,0.0,-218.022695824704,20189.16359827324,111.74575865545165,-89054.88468304482,179.4771720157667,-2525.382799896805,-415.42302720303223,15495.373813926115,-4194.686786925205,-7375.207316737541,0.0,0.0,-9.073823032914765,5536.901663651713,1.7962334674863598,-598.0672112055669,1038.367431911038,-56176.60610862056,780.8393341706153,-1057.8961716880035,0.0,0.0,-4.629676491325704,36654.91573132558,0.28941891380387336,-2030.9418810216205,2.3702369192157384,540.5820092459625,0.0,0.0,22.700485480672192,-41469.0819423623,389.10163270011697,-24894.908531032554,0.0,0.0,-14.116843624635152,-14.090846200441721,0.0,0.0,0.0,0.0,-32849.82728456106,672562.8567986798,-22020.0,839466.6694161736,-26984.85732,776278.8044565979,-4964.85732,-63187.86495957546,460.8720988057612,-14727.037348468551,11290.699383366824,152176.77526902506,10829.827284561063,166903.81261749362
2026-07-07,-12109.774069394858,2668.8254602152374,-840.7787197868056,14860.046123043452,-29652.21015748618,4440.7091685570995,39.62592494626995,-2293.986963833143,1131.6250972330172,-29769.585558808038,-100.01794419446085,3734.8806917782535,-20217.527803402994,737263.475601254,-4.025485912892876,3587.8637909916974,-356.8007351512033,13626.983890100146,1.1696168779812943,445.4541942689067,-42.949096555884125,23099.057656799367,-3.046486585442046,251.59090875532485,0.0,0.0,0.0,0.0,-349.0847509993183,19840.078847273922,-9298.190410999832,-98353.07509404465,415.8814674347859,-2109.501332462019,1497.0393414778434,16992.41315540396,-2105.5490068554172,-9480.75632359296,0.0,0.0,816.9480563565647,6353.8497200082775,-3.4771028180243206,-601.5443140235911,-3288.8645536821446,-59465.4706623027,389.36336012655596,-668.5328115614475,0.0,0.0,568.8717447761495,37223.78747610173,13.892800576886245,-2017.0490804447343,-43.22170789740085,497.3603013485616,0.0,0.0,-119.5175558231518,-41588.59949818545,267.46822593631464,-24627.44030509624,0.0,0.0,3.4030958032003014,-10.68775039724142,0.0,0.0,0.0,0.0,-71518.1155499077,601044.7412487721,-72280.00000000041,767186.6694161731,-75175.00000000041,701103.8044565974,-2895.0,-66082.86495957547,1871.6313060927641,-12855.406042375787,1109.7468560000561,153286.5221250251,-761.884450092708,166141.9281674009
2026-07-08,12641.87357977347,15310.699039988707,-927.0108629723413,13933.03526007111,-31640.7218627767,-27200.0126942196,-34.02755294210448,-2328.0145167752476,-2224.1305488684156,-31993.716107676453,-107.92103861877413,3626.9596531594793,-18931.127172663095,718332.3484285909,-3.5225738143374166,3584.3412171773602,1413.0969689084513,15040.080859008598,0.44366154516587386,445.89785581407256,306.89977048684113,23405.95742728621,-2.4492737506010354,249.1416350047238,0.0,0.0,0.0,0.0,82.11157440746524,19922.19042168139,10424.060860443382,-87929.01423360127,377.55315545477896,-1731.94817700724,-3135.805103944691,13856.608051459269,-2166.6406451492194,-11647.396968742178,0.0,0.0,-852.0397555764049,5501.809964431873,-67.35216789524316,-668.8964819188343,7786.554767401288,-51678.915894901416,396.71023226781574,-271.82257929363175,0.0,0.0,-514.7051538520298,36709.0823222497,36.47229325209983,-1980.5767871926344,54.55084635425925,551.9111477028209,0.0,0.0,206.2484255820221,-41382.35107260343,238.198262881181,-24389.242042215057,0.0,0.0,-14.915712140040526,-25.603462537281946,0.0,0.0,0.0,0.0,-25279.509117765236,575765.2321310069,-47799.999999999476,719386.6694161736,-48902.32991999947,652201.474536598,-1102.32992,-67185.19487957547,1378.0859084404728,-11477.320133935315,-21142.404973793764,132144.11715123133,-22520.490882234237,143621.43728516667
2026-07-09,-293.0756016668747,15017.623438321833,272.3843110178169,14205.419571088927,4182.47759039574,-23017.53510382386,-14.512870877894766,-2342.5273876531423,3.4216000732410095,-31990.294507603212,-0.005083372741614359,3626.954569786738,19675.077502564738,738007.4259311557,-18.552956285997606,3565.788260891363,-1007.3410337872817,14032.739825221317,-5.517455919392697,440.38039989467984,197.11021868726095,23603.067645973468,-0.4200571135777106,248.7215778911461,0.0,0.0,0.0,0.0,691.2054221296884,20613.39584381108,62.06368235656292,-87866.9505512447,359.6399951541767,-1372.3081818530634,-651.920604491568,13204.6874469677,496.73175447284547,-11150.665214269333,0.0,0.0,-1.2969049488689461,5500.513059483003,-76.77228776468434,-745.6687696835186,1659.3201412732778,-50019.595753628135,-23.716453197287414,-295.53903249091917,0.0,0.0,-5.672657351163117,36703.409664898536,0.41614353996562803,-1980.1606436526688,-0.14137374120268092,551.7697739616183,0.0,0.0,78.44877066084288,-41303.90230194259,-105.8304912621252,-24495.07253347718,0.0,0.0,7.105424406536541,-18.498038130745407,0.0,0.0,0.0,0.0,24925.41830443105,600690.6504354379,28680.000000000233,748066.6694161738,25581.205680000232,677782.6802165982,-3098.79432,-70283.98919957547,-555.2084205209649,-12032.52855445628,3199.3732750482186,135343.49042627955,3754.5816955691835,147376.01898073585
2026-07-10,-6712.144391329901,8305.479046991932,-317.7421178290879,13887.67745325984,-28020.805061856965,-51038.34016568083,76.59301954946602,-2265.934368103676,54.076935468283295,-31936.21757213493,-0.11876757391225401,3626.8358022128255,-36035.240010256886,701972.1859208988,-5.729998476332135,3560.0582624150306,-437.72995207744407,13595.009873143874,-7.234194550074342,433.1462053446055,-1124.877453164987,22478.19019280848,-7.110741364152221,241.61083652699386,0.0,0.0,0.0,0.0,-1081.8459847615036,19531.549859049574,684.1529474540093,-87182.79760379069,323.79723526381144,-1048.510946589252,-3502.549267316274,9702.138179651427,-4874.2769070542445,-16024.942121323576,0.0,0.0,-29.379402428220008,5471.133657054784,126.14248334994227,-619.5262863335763,10823.351196601661,-39196.244557026475,537.5233400534293,241.98430756251008,0.0,0.0,-38.522278875018756,36664.88738602352,1.528200672951094,-1978.6324429797178,0.2984793101010119,552.0682532717193,0.0,0.0,242.01659018877655,-41061.885711753814,694.6241763878436,-23800.44835708934,0.0,0.0,-1.140550168439944,-19.63858829918535,0.0,0.0,0.0,0.0,-66548.0473705568,534142.6030648812,-117480.00000000087,630586.6694161729,-122196.23020000088,555586.4500165973,-4716.2302,-75000.21939957548,2084.2951042263885,-9948.23345022989,-48847.65752521769,86495.83290106186,-50931.95262944408,96444.06635129178
