date,code,expiry,asset_type,qty,k,volume,price,option_type,strike,spot,OTM_AMOUNT,MARGIN_PER_SHORT_CONTRACT,SHORT_CONTRACTS,POSITION_MARGIN
2026-06-30,MO2609-C-9200.CFE,2026-09-18,OPTION,12,0.07864332494759115,462.0,185.8,CALL,9200.0,8809.7859,39021.40999999992,85276.02080000009,0,0.0
2026-06-30,MO2609-C-9600.CFE,2026-09-18,OPTION,14,0.12120293936638703,654.0,110.2,CALL,9600.0,8809.7859,79021.40999999992,63878.7154,0,0.0
2026-06-30,MO2609-C-10000.CFE,2026-09-18,OPTION,14,0.16202493388664213,1158.0,69.4,CALL,10000.0,8809.7859,119021.40999999992,59798.7154,0,0.0
2026-07-01,MO2608-P-7700.CFE,2026-08-21,OPTION,22,-0.11293435896205391,550.0,61.2,PUT,7700.0,8876.6303,117663.03000000007,59379.781800000004,0,0.0
2026-07-01,MO2608-P-7900.CFE,2026-08-21,OPTION,22,-0.0872919283487163,344.0,92.0,PUT,7900.0,8876.6303,97663.03000000007,62459.781800000004,0,0.0
2026-07-01,MO2608-P-8100.CFE,2026-08-21,OPTION,20,-0.06229062614329894,544.0,130.0,PUT,8100.0,8876.6303,77663.03000000007,66259.7818,0,0.0
2026-07-01,MO2608-P-8400.CFE,2026-08-21,OPTION,11,-0.025922981972424087,680.0,225.0,PUT,8400.0,8876.6303,47663.03000000007,81356.53359999994,0,0.0
2026-07-01,MO2608-P-8600.CFE,2026-08-21,OPTION,2,-0.0023924845622300024,762.0,308.4,PUT,8600.0,8876.6303,27663.03000000007,109696.53359999994,0,0.0
2026-07-01,MO2608-C-8800.CFE,2026-08-21,OPTION,-7,0.020597033662468813,1133.0,257.0,CALL,8800.0,8876.6303,0.0,132219.5636,7,925536.9452
2026-07-01,MO2608-C-9100.CFE,2026-08-21,OPTION,-18,0.054119725701112384,508.0,155.2,CALL,9100.0,8876.6303,22336.96999999993,99702.59360000008,18,1794646.6848000013
2026-07-01,MO2608-C-9300.CFE,2026-08-21,OPTION,-23,0.07585971233751815,473.0,107.2,CALL,9300.0,8876.6303,42336.96999999993,74902.59360000008,23,1722759.652800002
2026-07-01,MO2608-C-9600.CFE,2026-08-21,OPTION,-26,0.10760841065209845,998.0,59.4,CALL,9600.0,8876.6303,72336.96999999993,59199.781800000004,26,1539194.3268000002
2026-07-02,MO2608-P-7600.CFE,2026-08-21,OPTION,23,-0.10873638992404167,331.0,67.4,PUT,7600.0,8625.3336,102533.35999999999,58492.0016,0,0.0
2026-07-02,MO2608-P-7800.CFE,2026-08-21,OPTION,23,-0.08276090352078094,621.0,100.6,PUT,7800.0,8625.3336,82533.35999999999,61812.0016,0,0.0
2026-07-02,MO2608-P-8000.CFE,2026-08-21,OPTION,20,-0.05744309553649112,1444.0,148.6,PUT,8000.0,8625.3336,62533.35999999999,66612.0016,0,0.0
2026-07-02,MO2608-P-8200.CFE,2026-08-21,OPTION,14,-0.03275048294611956,580.0,210.8,PUT,8200.0,8625.3336,42533.35999999999,82050.64320000002,0,0.0
2026-07-02,MO2608-C-8500.CFE,2026-08-21,OPTION,1,0.0031815262799436985,1524.0,319.8,CALL,8500.0,8625.3336,0.0,135484.0032,0,0.0
2026-07-02,MO2608-C-8700.CFE,2026-08-21,OPTION,-9,0.02643838844421091,1340.0,234.2,CALL,8700.0,8625.3336,7466.640000000007,119457.36319999999,9,1075116.2688
2026-07-02,MO2608-C-8900.CFE,2026-08-21,OPTION,-17,0.0491666395217672,485.0,171.2,CALL,8900.0,8625.3336,27466.640000000007,93157.36319999999,17,1583675.1744
2026-07-02,MO2608-C-9100.CFE,2026-08-21,OPTION,-23,0.07138977630647735,524.0,116.8,CALL,9100.0,8625.3336,47466.64000000001,67717.36319999999,23,1557499.3535999998
2026-07-02,MO2608-C-9400.CFE,2026-08-21,OPTION,-27,0.10382505205963113,735.0,66.4,CALL,9400.0,8625.3336,77466.64000000001,58392.0016,27,1576584.0432000002
2026-07-03,MO2609-P-7200.CFE,2026-09-18,OPTION,19,-0.15093121720028524,531.0,74.8,PUT,7200.0,8620.7886,142078.86,59204.7316,0,0.0
2026-07-03,MO2609-P-7600.CFE,2026-09-18,OPTION,16,-0.09686399593000941,493.0,137.8,PUT,7600.0,8620.7886,102078.85999999999,65504.7316,0,0.0
2026-07-03,MO2609-P-8000.CFE,2026-09-18,OPTION,10,-0.04557070154245884,1459.0,247.8,PUT,8000.0,8620.7886,62078.859999999986,76504.7316,0,0.0
2026-07-03,MO2609-P-8200.CFE,2026-09-18,OPTION,5,-0.02087808895208743,507.0,319.8,PUT,8200.0,8620.7886,42078.859999999986,93350.60320000001,0,0.0
2026-07-03,MO2609-C-8600.CFE,2026-09-18,OPTION,-4,0.02674996003716723,1044.0,317.6,CALL,8600.0,8620.7886,0.0,135209.4632,4,540837.8528
2026-07-03,MO2609-C-8900.CFE,2026-09-18,OPTION,-9,0.06103903351579937,410.0,215.4,CALL,8900.0,8620.7886,27921.140000000014,97068.32319999998,9,873614.9087999999
2026-07-03,MO2609-C-9200.CFE,2026-09-18,OPTION,-12,0.09419124083269986,436.0,141.2,CALL,9200.0,8620.7886,57921.140000000014,65844.7316,12,790136.7792
2026-07-03,MO2609-C-9500.CFE,2026-09-18,OPTION,-12,0.1262795553842004,198.0,92.6,CALL,9500.0,8620.7886,87921.14000000001,60984.7316,12,731816.7792
2026-07-03,MO2609-C-9800.CFE,2026-09-18,OPTION,-12,0.15737014245423134,577.0,62.8,CALL,9800.0,8620.7886,117921.14000000001,58004.7316,12,696056.7792
2026-07-06,MO2609-P-7000.CFE,2026-09-18,OPTION,19,-0.16611958221767414,368.0,57.0,PUT,7000.0,8472.6028,147260.28000000006,56535.6168,0,0.0
2026-07-06,MO2609-P-7400.CFE,2026-09-18,OPTION,18,-0.11054973106286338,754.0,111.6,PUT,7400.0,8472.6028,107260.28000000006,61995.6168,0,0.0
2026-07-06,MO2609-P-7900.CFE,2026-09-18,OPTION,11,-0.04516697180001174,225.0,237.6,PUT,7900.0,8472.6028,57260.28000000006,74595.6168,0,0.0
2026-07-06,MO2609-P-8200.CFE,2026-09-18,OPTION,4,-0.00789557700278004,570.0,359.8,PUT,8200.0,8472.6028,27260.280000000057,110390.95359999995,0,0.0
2026-07-06,MO2609-C-8500.CFE,2026-09-18,OPTION,-3,0.028036432223283163,548.0,299.6,CALL,8500.0,8472.6028,2739.719999999943,128891.51360000006,3,386674.5408000002
2026-07-06,MO2609-C-8800.CFE,2026-09-18,OPTION,-9,0.06272199021117336,947.0,197.0,CALL,8800.0,8472.6028,32739.719999999943,88631.51360000006,9,797683.6224000006
2026-07-06,MO2609-C-9100.CFE,2026-09-18,OPTION,-12,0.0962446822498169,244.0,132.0,CALL,9100.0,8472.6028,62739.71999999994,64035.6168,12,768427.4016
2026-07-06,MO2609-C-9400.CFE,2026-09-18,OPTION,-13,0.12867995800297072,470.0,85.2,CALL,9400.0,8472.6028,92739.71999999994,59355.6168,13,771623.0184000001
2026-07-06,MO2609-C-9700.CFE,2026-09-18,OPTION,-13,0.16009615423634962,149.0,57.6,CALL,9700.0,8472.6028,122739.71999999994,56595.6168,13,735743.0184000001
2026-07-07,MO2609-P-7000.CFE,2026-09-18,OPTION,21,-0.14782869732534704,622.0,59.4,PUT,7000.0,8301.8035,130180.35,55750.820999999996,0,0.0
2026-07-07,MO2609-P-7400.CFE,2026-09-18,OPTION,19,-0.09225884617053623,597.0,123.2,PUT,7400.0,8301.8035,90180.35,62130.820999999996,0,0.0
2026-07-07,MO2609-P-7800.CFE,2026-09-18,OPTION,11,-0.03961511268511422,1345.0,236.0,PUT,7800.0,8301.8035,50180.35,73410.821,0,0.0
2026-07-07,MO2609-P-8000.CFE,2026-09-18,OPTION,5,-0.014297304700824449,1212.0,321.2,PUT,8000.0,8301.8035,30180.35,101561.29199999999,0,0.0
2026-07-07,MO2609-C-8300.CFE,2026-09-18,OPTION,-3,0.022516668421891883,306.0,298.8,CALL,8300.0,8301.8035,0.0,129501.64199999999,3,388504.926
2026-07-07,MO2609-C-8600.CFE,2026-09-18,OPTION,-10,0.058023356878801814,1523.0,198.4,CALL,8600.0,8301.8035,29819.65,89641.992,10,896419.9199999999
2026-07-07,MO2609-C-8800.CFE,2026-09-18,OPTION,-13,0.08101287510350036,1134.0,145.6,CALL,8800.0,8301.8035,49819.65,64370.820999999996,13,836820.673
2026-07-07,MO2609-C-9100.CFE,2026-09-18,OPTION,-15,0.11453556714214405,244.0,93.0,CALL,9100.0,8301.8035,79819.65,59110.820999999996,15,886662.315
2026-07-07,MO2609-C-9400.CFE,2026-09-18,OPTION,-14,0.14697084289529783,811.0,62.2,CALL,9400.0,8301.8035,109819.65,56030.820999999996,14,784431.494
2026-07-08,MO2612-P-6400.CFE,2026-12-18,OPTION,10,-0.19012953669544952,523.0,98.4,PUT,6400.0,8117.8607,171786.07,58547.1642,0,0.0
2026-07-08,MO2612-P-6800.CFE,2026-12-18,OPTION,9,-0.1295049148790146,133.0,175.4,PUT,6800.0,8117.8607,131786.07,66247.1642,0,0.0
2026-07-08,MO2612-P-7200.CFE,2026-12-18,OPTION,6,-0.07234650103906604,196.0,296.4,PUT,7200.0,8117.8607,91786.07000000002,78347.1642,0,0.0
2026-07-08,MO2612-P-7600.CFE,2026-12-18,OPTION,2,-0.0182792797687903,370.0,466.8,PUT,7600.0,8117.8607,51786.07000000002,95387.1642,0,0.0
2026-07-08,MO2612-C-8200.CFE,2026-12-18,OPTION,-4,0.057706627209131736,301.0,392.6,CALL,8200.0,8117.8607,8213.929999999982,128460.39840000002,4,513841.5936000001
2026-07-08,MO2612-C-8600.CFE,2026-12-18,OPTION,-5,0.10533467619838642,262.0,275.4,CALL,8600.0,8117.8607,48213.92999999998,76740.39840000002,5,383701.9920000001
2026-07-08,MO2612-C-9000.CFE,2026-12-18,OPTION,-6,0.15079705027514362,261.0,188.6,CALL,9000.0,8117.8607,88213.92999999998,67567.1642,6,405402.9852
2026-07-08,MO2612-C-9400.CFE,2026-12-18,OPTION,-5,0.1942821622148825,231.0,134.2,CALL,9400.0,8117.8607,128213.92999999998,62127.1642,5,310635.821
2026-07-08,MO2612-C-9800.CFE,2026-12-18,OPTION,-5,0.2359548586154506,286.0,90.0,CALL,9800.0,8117.8607,168213.93,57707.1642,5,288535.821
2026-07-09,MO2608-P-7500.CFE,2026-08-21,OPTION,30,-0.09008442810530981,2702.0,65.2,PUT,7500.0,8300.077,80007.69999999992,56320.462,0,0.0
2026-07-09,MO2608-P-7600.CFE,2026-08-21,OPTION,29,-0.07683920135528925,1640.0,84.2,PUT,7600.0,8300.077,70007.69999999992,58220.462,0,0.0
2026-07-09,MO2608-P-7800.CFE,2026-08-21,OPTION,24,-0.05086371495202853,2501.0,134.0,PUT,7800.0,8300.077,50007.69999999993,63200.462,0,0.0
2026-07-09,MO2608-P-8000.CFE,2026-08-21,OPTION,14,-0.0255459069677387,4136.0,199.2,PUT,8000.0,8300.077,30007.69999999993,89513.22400000007,0,0.0
2026-07-09,MO2608-P-8200.CFE,2026-08-21,OPTION,1,-0.0008532943773671306,1833.0,285.8,PUT,8200.0,8300.077,10007.699999999932,118173.22400000007,0,0.0
2026-07-09,MO2608-C-8400.CFE,2026-08-21,OPTION,-11,0.023244257201693434,2778.0,205.0,CALL,8400.0,8300.077,9992.300000000068,110108.62399999992,11,1211194.8639999991
2026-07-09,MO2608-C-8600.CFE,2026-08-21,OPTION,-22,0.046774754611887404,2604.0,138.6,CALL,8600.0,8300.077,29992.30000000007,83468.62399999992,22,1836309.7279999983
2026-07-09,MO2608-C-8800.CFE,2026-08-21,OPTION,-29,0.0697642728365862,2413.0,92.6,CALL,8800.0,8300.077,49992.30000000007,59060.462,29,1712753.398
2026-07-09,MO2608-C-9000.CFE,2026-08-21,OPTION,-30,0.09223712868864485,4000.0,61.0,CALL,9000.0,8300.077,69992.30000000008,55900.462,30,1677013.8599999999
2026-07-10,MO2608-P-7400.CFE,2026-08-21,OPTION,30,-0.09028529115854372,1108.0,58.2,PUT,7400.0,8198.3078,79830.78000000006,55009.8468,0,0.0
2026-07-10,MO2608-P-7500.CFE,2026-08-21,OPTION,30,-0.07686227082640315,1729.0,75.8,PUT,7500.0,8198.3078,69830.78000000006,56769.8468,0,0.0
2026-07-10,MO2608-P-7700.CFE,2026-08-21,OPTION,25,-0.05054496250902972,1416.0,121.4,PUT,7700.0,8198.3078,49830.78000000005,61329.8468,0,0.0
2026-07-10,MO2608-P-7900.CFE,2026-08-21,OPTION,14,-0.024902531895692054,1428.0,188.4,PUT,7900.0,8198.3078,29830.78000000005,87388.91359999994,0,0.0
2026-07-10,MO2608-C-8100.CFE,2026-08-21,OPTION,1,9.877030972523354e-05,1208.0,294.6,CALL,8100.0,8198.3078,0.0,127839.6936,0,0.0
2026-07-10,MO2608-C-8300.CFE,2026-08-21,OPTION,-13,0.024490223433884406,3417.0,203.2,CALL,8300.0,8198.3078,10169.21999999995,108530.47360000006,13,1410896.1568000007
2026-07-10,MO2608-C-8500.CFE,2026-08-21,OPTION,-23,0.04830087212760296,5468.0,137.8,CALL,8500.0,8198.3078,30169.21999999995,81990.47360000006,23,1885780.8928000012
2026-07-10,MO2608-C-8700.CFE,2026-08-21,OPTION,-29,0.07155773429187023,2418.0,88.4,CALL,8700.0,8198.3078,50169.21999999995,58029.8468,29,1682865.5572
2026-07-10,MO2608-C-8900.CFE,2026-08-21,OPTION,-30,0.09428598536942637,1700.0,54.8,CALL,8900.0,8198.3078,70169.21999999994,54669.8468,30,1640095.404
2026-07-13,MO2612-P-6400.CFE,2026-12-18,OPTION,11,-0.15320380310952814,1032.0,132.8,PUT,6400.0,7787.8529,138785.28999999998,60007.1174,0,0.0
2026-07-13,MO2612-P-6600.CFE,2026-12-18,OPTION,10,-0.12243214444277441,472.0,182.2,PUT,6600.0,7787.8529,118785.28999999998,64947.1174,0,0.0
2026-07-13,MO2612-P-7000.CFE,2026-12-18,OPTION,6,-0.06359164441984098,600.0,315.8,PUT,7000.0,7787.8529,78785.28999999998,78307.1174,0,0.0
2026-07-13,MO2612-C-7800.CFE,2026-12-18,OPTION,-3,0.04462194022039172,519.0,442.4,CALL,7800.0,7787.8529,1214.7100000000137,136479.52479999998,3,409438.5743999999
2026-07-13,MO2612-C-8200.CFE,2026-12-18,OPTION,-6,0.09463236079505317,615.0,313.0,CALL,8200.0,7787.8529,41214.710000000014,83539.52479999998,6,501237.1487999999
2026-07-13,MO2612-C-8600.CFE,2026-12-18,OPTION,-6,0.14226040978430787,357.0,226.8,CALL,8600.0,7787.8529,81214.71000000002,69407.1174,6,416442.70440000005
2026-07-13,MO2612-C-9000.CFE,2026-12-18,OPTION,-6,0.18772278386106508,261.0,162.8,CALL,9000.0,7787.8529,121214.71000000002,63007.1174,6,378042.70440000005
2026-07-13,MO2612-C-9400.CFE,2026-12-18,OPTION,-5,0.231207895800804,340.0,115.0,CALL,9400.0,7787.8529,161214.71000000002,58227.1174,5,291135.587
2026-07-14,MO2609-P-6600.CFE,2026-09-18,OPTION,19,-0.16551443847757344,887.0,53.4,PUT,6600.0,7925.1232,132512.32,52890.739199999996,0,0.0
2026-07-14,MO2609-P-7000.CFE,2026-09-18,OPTION,18,-0.10667393845463992,1004.0,110.6,PUT,7000.0,7925.1232,92512.32,58610.739199999996,0,0.0
2026-07-14,MO2609-P-7300.CFE,2026-09-18,OPTION,14,-0.06470973935560777,370.0,180.2,PUT,7300.0,7925.1232,62512.32,65570.7392,0,0.0
2026-07-14,MO2609-P-7600.CFE,2026-09-18,OPTION,7,-0.02443584021766791,1417.0,286.2,PUT,7600.0,7925.1232,32512.32,91209.15839999999,0,0.0
2026-07-14,MO2609-C-7900.CFE,2026-09-18,OPTION,-2,0.014278671963022526,447.0,350.6,CALL,7900.0,7925.1232,0.0,130161.47839999999,2,260322.95679999999
2026-07-14,MO2609-C-8200.CFE,2026-09-18,OPTION,-9,0.051550066760254164,755.0,232.0,CALL,8200.0,7925.1232,27487.68,90813.7984,9,817324.1856
2026-07-14,MO2609-C-8500.CFE,2026-09-18,OPTION,-14,0.08748207598631752,649.0,150.4,CALL,8500.0,7925.1232,57487.68,62590.739199999996,14,876270.3487999999
2026-07-14,MO2609-C-8800.CFE,2026-09-18,OPTION,-15,0.12216763397420756,967.0,95.6,CALL,8800.0,7925.1232,87487.68,57110.739199999996,15,856661.088
2026-07-14,MO2609-C-9100.CFE,2026-09-18,OPTION,-15,0.15569032601285113,204.0,59.4,CALL,9100.0,7925.1232,117487.68,53490.739199999996,15,802361.088
2026-07-15,MO2609-P-6600.CFE,2026-09-18,OPTION,21,-0.15715913689171152,367.0,63.2,PUT,6600.0,7817.8313,121783.12999999998,53226.9878,0,0.0
2026-07-15,MO2609-P-7000.CFE,2026-09-18,OPTION,19,-0.09831863686877802,668.0,130.8,PUT,7000.0,7817.8313,81783.12999999998,59986.9878,0,0.0
2026-07-15,MO2609-P-7300.CFE,2026-09-18,OPTION,13,-0.056354437769745885,212.0,216.2,PUT,7300.0,7817.8313,51783.12999999998,68526.9878,0,0.0
2026-07-15,MO2609-P-7600.CFE,2026-09-18,OPTION,5,-0.01608053863180594,631.0,332.2,PUT,7600.0,7817.8313,21783.129999999983,105250.84560000003,0,0.0
2026-07-15,MO2609-C-7900.CFE,2026-09-18,OPTION,-4,0.022633973548884367,375.0,314.0,CALL,7900.0,7817.8313,8216.870000000017,116997.10559999998,4,467988.4223999999
2026-07-15,MO2609-C-8200.CFE,2026-09-18,OPTION,-10,0.05990536834611599,608.0,210.8,CALL,8200.0,7817.8313,38216.87000000002,76677.10559999998,10,766771.0559999999
2026-07-15,MO2609-C-8500.CFE,2026-09-18,OPTION,-14,0.09583737757217933,332.0,136.2,CALL,8500.0,7817.8313,68216.87000000002,60526.9878,14,847377.8292
2026-07-15,MO2609-C-8800.CFE,2026-09-18,OPTION,-15,0.13052293556006936,625.0,85.4,CALL,8800.0,7817.8313,98216.87000000002,55446.9878,15,831704.817
2026-07-15,MO2609-C-9100.CFE,2026-09-18,OPTION,-14,0.1640456275987129,117.0,54.2,CALL,9100.0,7817.8313,128216.87000000002,52326.9878,14,732577.8292
2026-07-16,MO2612-P-6400.CFE,2026-12-18,OPTION,13,-0.1379940762725142,571.0,168.0,PUT,6400.0,7631.7622,123176.22000000002,62590.5732,0,0.0
2026-07-16,MO2612-P-6600.CFE,2026-12-18,OPTION,10,-0.10722241760576053,372.0,223.8,PUT,6600.0,7631.7622,103176.22000000002,68170.5732,0,0.0
2026-07-16,MO2612-P-7000.CFE,2026-12-18,OPTION,5,-0.048381917582827096,297.0,369.4,PUT,7000.0,7631.7622,63176.220000000016,82730.5732,0,0.0
2026-07-16,MO2612-C-7400.CFE,2026-12-18,OPTION,-1,0.0071879335719837595,140.0,539.0,CALL,7400.0,7631.7622,0.0,145481.1464,1,145481.1464
2026-07-16,MO2612-C-7800.CFE,2026-12-18,OPTION,-5,0.05983166705740572,282.0,384.0,CALL,7800.0,7631.7622,16823.779999999988,113157.36640000001,5,565786.832
2026-07-16,MO2612-C-8200.CFE,2026-12-18,OPTION,-6,0.10984208763206707,126.0,273.2,CALL,8200.0,7631.7622,56823.779999999984,73110.5732,6,438663.4392
2026-07-16,MO2612-C-8600.CFE,2026-12-18,OPTION,-6,0.15747013662132167,318.0,198.2,CALL,8600.0,7631.7622,96823.77999999998,65610.5732,6,393663.4392
2026-07-16,MO2612-C-9000.CFE,2026-12-18,OPTION,-5,0.202932510698079,221.0,136.8,CALL,9000.0,7631.7622,136823.78,59470.5732,5,297352.866
2026-07-16,MO2612-C-9400.CFE,2026-12-18,OPTION,-4,0.2464176226378178,140.0,95.4,CALL,9400.0,7631.7622,176823.78,55330.5732,4,221322.2928
2026-07-17,MO2612-P-6400.CFE,2026-12-18,OPTION,17,-0.07028370466987409,1416.0,279.6,PUT,6400.0,7167.9959,76799.59,70967.9754,0,0.0
2026-07-17,MO2612-P-6600.CFE,2026-12-18,OPTION,11,-0.03951204600312041,946.0,361.2,PUT,6600.0,7167.9959,56799.58999999999,79127.9754,0,0.0
2026-07-17,MO2612-C-7200.CFE,2026-12-18,OPTION,-4,0.04749933098650924,264.0,415.6,CALL,7200.0,7167.9959,3200.4100000000108,124375.54079999999,4,497502.16319999995
2026-07-17,MO2612-C-7600.CFE,2026-12-18,OPTION,-8,0.10156655225678501,981.0,300.0,CALL,7600.0,7167.9959,43200.41000000001,73007.9754,8,584063.8032
2026-07-17,MO2612-C-7800.CFE,2026-12-18,OPTION,-9,0.12754203866004565,817.0,252.2,CALL,7800.0,7167.9959,63200.41000000001,68227.9754,9,614051.7786
2026-07-17,MO2612-C-8200.CFE,2026-12-18,OPTION,-7,0.17755245923470706,558.0,183.6,CALL,8200.0,7167.9959,103200.41,61367.975399999996,7,429575.82779999997
2026-07-17,MO2612-C-8400.CFE,2026-12-18,OPTION,-6,0.20165001081376754,378.0,157.6,CALL,8400.0,7167.9959,123200.41,58767.975399999996,6,352607.8524
2026-07-17,MO2612-C-8800.CFE,2026-12-18,OPTION,-3,0.2481700264486604,305.0,120.4,CALL,8800.0,7167.9959,163200.41,55047.975399999996,3,165143.9262
2026-07-20,MO2609-P-6200.CFE,2026-09-18,OPTION,30,-0.09967016271655312,7484.0,172.0,PUT,6200.0,6965.3757,76537.56999999996,58992.254199999996,0,0.0
2026-07-20,MO2609-P-6600.CFE,2026-09-18,OPTION,16,-0.03714980573521909,3473.0,312.0,PUT,6600.0,6965.3757,36537.56999999996,78246.93840000003,0,0.0
2026-07-20,MO2609-C-6900.CFE,2026-09-18,OPTION,1,0.007301956835614766,556.0,428.0,CALL,6900.0,6965.3757,0.0,126384.50839999999,0,0.0
2026-07-20,MO2609-C-7200.CFE,2026-09-18,OPTION,-9,0.049861571254410715,1684.0,310.0,CALL,7200.0,6965.3757,23462.43000000004,91122.07839999995,9,820098.7055999996
2026-07-20,MO2609-C-7500.CFE,2026-09-18,OPTION,-14,0.09068356577466585,1184.0,218.0,CALL,7500.0,6965.3757,53462.43000000004,63592.254199999996,14,890291.5588
2026-07-20,MO2609-C-7800.CFE,2026-09-18,OPTION,-15,0.12990427892794718,2093.0,149.6,CALL,7800.0,6965.3757,83462.43000000004,56752.254199999996,15,851283.813
2026-07-20,MO2609-C-8100.CFE,2026-09-18,OPTION,-12,0.16764460691079422,904.0,106.0,CALL,8100.0,6965.3757,113462.43000000004,52392.254199999996,12,628707.0504
2026-07-20,MO2609-C-8400.CFE,2026-09-18,OPTION,-8,0.20401225108166907,1467.0,72.8,CALL,8400.0,6965.3757,143462.43000000005,49072.254199999996,8,392578.03359999997
2026-07-20,MO2609-C-8700.CFE,2026-09-18,OPTION,-4,0.23910357089293902,634.0,50.2,CALL,8700.0,6965.3757,173462.43000000005,46812.254199999996,4,187249.01679999998
2026-07-21,MO2610-P-6200.CFE,2026-10-16,OPTION,13,-0.1348044134322568,536.0,119.4,PUT,6200.0,7259.863,105986.30000000003,55499.178,0,0.0
2026-07-21,MO2610-P-6300.CFE,2026-10-16,OPTION,13,-0.11880407208581566,113.0,149.8,PUT,6300.0,7259.863,95986.30000000003,58539.178,0,0.0
2026-07-21,MO2610-P-6500.CFE,2026-10-16,OPTION,12,-0.08755152858171124,142.0,194.0,PUT,6500.0,7259.863,75986.30000000003,62959.178,0,0.0
2026-07-21,MO2610-P-6700.CFE,2026-10-16,OPTION,10,-0.057246179086382284,167.0,260.4,PUT,6700.0,7259.863,55986.30000000003,69599.178,0,0.0
2026-07-21,MO2610-P-7000.CFE,2026-10-16,OPTION,4,-0.013443556427989356,184.0,383.2,PUT,7000.0,7259.863,25986.30000000003,99452.05599999997,0,0.0
2026-07-21,MO2610-C-7200.CFE,2026-10-16,OPTION,-2,0.014727320538706965,162.0,400.4,CALL,7200.0,7259.863,0.0,127158.356,2,254316.712
2026-07-21,MO2610-C-7400.CFE,2026-10-16,OPTION,-8,0.04212629472682141,174.0,327.2,CALL,7400.0,7259.863,14013.699999999972,105824.65600000003,8,846597.2480000003
2026-07-21,MO2610-C-7700.CFE,2026-10-16,OPTION,-17,0.0818666233763354,134.0,229.6,CALL,7700.0,7259.863,44013.69999999997,66519.178,17,1130826.026
2026-07-21,MO2610-C-7900.CFE,2026-10-16,OPTION,-22,0.10750905398967305,456.0,180.4,CALL,7900.0,7259.863,64013.69999999997,61599.178,22,1355181.916
2026-07-22,MO2610-P-6200.CFE,2026-10-16,OPTION,19,-0.12104499540954047,487.0,126.0,PUT,6200.0,7158.7622,95876.22000000002,55552.5732,0,0.0
2026-07-22,MO2610-P-6300.CFE,2026-10-16,OPTION,17,-0.10504465406309937,108.0,147.2,PUT,6300.0,7158.7622,85876.22000000002,57672.5732,0,0.0
2026-07-22,MO2610-P-6600.CFE,2026-10-16,OPTION,11,-0.0585246384282065,155.0,230.8,PUT,6600.0,7158.7622,55876.220000000016,66032.5732,0,0.0
2026-07-22,MO2610-P-6800.CFE,2026-10-16,OPTION,6,-0.02867167527852541,137.0,305.8,PUT,6800.0,7158.7622,35876.220000000016,80608.92639999998,0,0.0
2026-07-22,MO2610-P-6900.CFE,2026-10-16,OPTION,3,-0.014072875857372647,143.0,353.8,PUT,6900.0,7158.7622,25876.220000000012,95408.92639999998,0,0.0
2026-07-22,MO2610-C-7200.CFE,2026-10-16,OPTION,-6,0.028486738561423187,241.0,305.8,CALL,7200.0,7158.7622,4123.779999999988,112361.36640000001,6,674168.1984000001
2026-07-22,MO2610-C-7400.CFE,2026-10-16,OPTION,-11,0.05588571274953778,217.0,231.6,CALL,7400.0,7158.7622,24123.779999999988,84941.36640000001,11,934355.0304000002
2026-07-22,MO2610-C-7700.CFE,2026-10-16,OPTION,-16,0.09562604139905179,154.0,154.4,CALL,7700.0,7158.7622,54123.779999999984,58392.5732,16,934281.1712
2026-07-22,MO2610-C-8000.CFE,2026-10-16,OPTION,-18,0.13384725421924948,297.0,101.6,CALL,8000.0,7158.7622,84123.77999999998,53112.5732,18,956026.3176
2026-07-23,MO2609-P-6200.CFE,2026-09-18,OPTION,23,-0.13153747059868512,2524.0,66.0,PUT,6200.0,7195.4997,99549.97000000003,49772.9982,0,0.0
2026-07-23,MO2609-P-6400.CFE,2026-09-18,OPTION,22,-0.09978877228410474,953.0,99.0,PUT,6400.0,7195.4997,79549.97000000003,53072.9982,0,0.0
2026-07-23,MO2609-P-6600.CFE,2026-09-18,OPTION,18,-0.06901711361735109,1671.0,145.8,PUT,6600.0,7195.4997,59549.97000000003,57752.9982,0,0.0
2026-07-23,MO2609-P-6900.CFE,2026-09-18,OPTION,8,-0.024565351046517248,1664.0,246.4,PUT,6900.0,7195.4997,29549.97000000003,81436.02639999997,0,0.0
2026-07-23,MO2609-C-7300.CFE,2026-09-18,OPTION,-8,0.031787585504614434,1225.0,233.2,CALL,7300.0,7195.4997,10450.02999999997,99215.96640000003,8,793727.7312000003
2026-07-23,MO2609-C-7600.CFE,2026-09-18,OPTION,-18,0.07206148464255449,2098.0,140.4,CALL,7600.0,7195.4997,40450.02999999997,59935.966400000034,18,1078847.3952000006
2026-07-23,MO2609-C-7800.CFE,2026-09-18,OPTION,-21,0.09803697104581502,1698.0,98.2,CALL,7800.0,7195.4997,60450.02999999997,52992.9982,21,1112852.9622
2026-07-23,MO2609-C-8100.CFE,2026-09-18,OPTION,-22,0.13577729902866215,363.0,56.0,CALL,8100.0,7195.4997,90450.02999999997,48772.9982,22,1073005.9604
2026-07-24,MO2609-P-6200.CFE,2026-09-18,OPTION,30,-0.1040984292391308,2499.0,106.8,PUT,6200.0,6995.6931,79569.31000000004,52654.1586,0,0.0
